재난,발생시간,지점정보
호우주의보,,남원(247)
호우주의보,2021-08-06 15:00,기타
호우주의보,,기타
호우주의보,2021-08-06 15:50,기타
호우주의보,,부산(159)
호우주의보,2021-08-06 16:00,기타
호우주의보,,원주(114)
호우주의보,2021-08-06 17:10,기타
호우주의보,,기타
호우주의보,2021-08-06 17:20,기타
호우주의보,,광주(156)
호우주의보,2021-08-06 17:30,기타
호우주의보,,기타
호우경보,2021-08-06 17:40,기타
호우경보,,기타
호우주의보,2021-08-06 18:00,기타
호우주의보,,기타
호우주의보,2021-08-06 18:20,기타
호우주의보,,원주(114)
호우주의보,2021-08-06 18:40,기타
호우주의보,,기타
호우주의보,2021-08-06 18:50,기타
호우주의보,,광주(156)
호우주의보,2021-08-06 19:10,기타
호우주의보,,부산(159)
호우주의보,2021-08-06 20:00,기타
호우주의보,,부산(159)
호우주의보,2021-08-06 20:10,기타
호우주의보,,기타
호우주의보,2021-08-06 21:00,기타
호우주의보,,기타
호우주의보,2021-08-07 16:30,기타
호우주의보,,제주(184)
호우주의보,2021-08-07 17:30,기타
호우주의보,,제주(184)
호우주의보,2021-08-07 19:00,기타
호우주의보,,합천(285)
호우주의보,2021-08-07 19:40,기타
호우주의보,,기타
호우주의보,2021-08-07 20:00,기타
호우주의보,,기타
호우주의보,2021-08-07 20:15,기타
호우주의보,,기타
호우주의보,2021-08-07 20:40,기타
호우주의보,,기타
호우주의보,2021-08-07 21:00,기타
호우주의보,,합천(285)
호우주의보,2021-08-07 21:25,기타
호우주의보,,대구(143)
호우주의보,2021-08-07 21:40,기타
호우주의보,,진주(192)
호우주의보,2021-08-07 22:00,기타
호우주의보,,합천(285)
호우주의보,2021-08-07 22:15,기타
호우주의보,,기타
호우주의보,2021-08-07 22:35,기타
호우주의보,,진주(192)
호우주의보,2021-08-07 23:20,기타
호우주의보,,창원(155)
호우주의보,2021-08-07 23:40,기타
호우주의보,,대구(143)
호우주의보,2021-08-07 23:50,기타
호우주의보,,울산(152)
호우주의보,2021-08-08 01:20,기타
호우주의보,,창원(155)
호우주의보,2021-08-08 03:00,기타
호우주의보,,울산(152)
호우주의보,2021-08-08 11:00,기타
호우주의보,,제주(184)
호우주의보,2021-08-08 12:00,기타
호우주의보,,속초(90)
호우주의보,2021-08-08 12:10,기타
호우주의보,,강릉(105)
호우주의보,2021-08-08 14:00,기타
호우주의보,,강릉(105)
호우주의보,2021-08-08 14:00,기타
호우주의보,,울진(130)
호우주의보,2021-08-08 14:20,기타
호우주의보,,기타
호우경보,2021-08-08 15:00,기타
호우경보,,속초(90)
호우주의보,2021-08-08 17:10,기타
호우주의보,,제주(184)
호우주의보,2021-08-08 17:20,기타
호우주의보,,기타
호우주의보,2021-08-08 17:25,기타
호우주의보,,기타
호우주의보,2021-08-08 19:00,기타
호우주의보,,부산(159)
호우주의보,2021-08-08 19:30,기타
호우주의보,,부산(159)
호우주의보,2021-08-08 20:30,기타
호우주의보,,울릉도(115)
호우주의보,2021-08-09 03:10,기타
호우주의보,,울릉도(115)
호우주의보,2021-08-09 07:00,기타
호우주의보,,울진(130)
호우주의보,2021-08-09 09:30,기타
호우주의보,,속초(90)
호우주의보,2021-08-09 11:00,기타
호우주의보,,부산(159)
호우경보,2021-08-09 12:30,기타
호우경보,,속초(90)
호우주의보,2021-08-09 20:20,기타
호우주의보,,순천(174)
호우주의보,2021-08-09 21:00,기타
호우주의보,,여수(168)
호우주의보,2021-08-09 21:40,기타
호우주의보,,순천(174)
호우주의보,2021-08-09 22:10,기타
호우주의보,,여수(168)
호우주의보,2021-08-10 11:15,기타
호우주의보,,의성(278)
호우주의보,2021-08-10 11:50,기타
호우주의보,,제주(184)
호우주의보,2021-08-10 12:40,기타
호우주의보,,의성(278)
호우주의보,2021-08-10 15:20,기타
호우주의보,,대구(143)
호우주의보,2021-08-10 15:35,기타
호우주의보,,부산(159)
호우주의보,2021-08-10 16:10,기타
호우주의보,,기타
호우주의보,2021-08-10 17:00,기타
호우주의보,,군산(140)
호우주의보,2021-08-10 17:30,기타
호우주의보,,장수(248)
호우주의보,2021-08-10 18:00,기타
호우주의보,,동해(106)
호우주의보,2021-08-10 18:40,기타
호우주의보,,부산(159)
호우주의보,2021-08-10 20:10,기타
호우주의보,,남원(247)
호우주의보,2021-08-10 20:30,기타
호우주의보,,임실(244)
호우주의보,2021-08-10 21:00,기타
호우주의보,,대구(143)
호우주의보,2021-08-10 21:40,기타
호우주의보,,기타
호우주의보,2021-08-11 05:20,기타
호우주의보,,제주(184)
호우주의보,2021-08-11 05:40,기타
호우주의보,,인천(112)
호우주의보,2021-08-11 06:10,기타
호우주의보,,기타
호우주의보,2021-08-11 06:30,기타
호우주의보,,인천(112)
호우경보,2021-08-11 07:30,기타
호우경보,,제주(184)
호우경보,2021-08-11 07:40,기타
호우경보,,인천(112)
호우주의보,2021-08-11 09:00,기타
호우주의보,,제주(184)
호우주의보,2021-08-11 14:00,기타
호우주의보,,인천(112)
호우주의보,2021-08-11 15:10,기타
호우주의보,,기타
호우주의보,2021-08-11 16:00,기타
호우주의보,,인천(112)
호우주의보,2021-08-11 20:10,기타
호우주의보,,정읍(245)
호우주의보,2021-08-11 21:30,기타
호우주의보,,정읍(245)
호우주의보,2021-08-12 08:00,기타
호우주의보,,제주(184)
호우주의보,2021-08-12 12:10,기타
호우주의보,,제주(184)
호우주의보,2021-08-12 15:00,기타
호우주의보,,기타
호우주의보,2021-08-12 15:30,기타
호우주의보,,전주(146)
호우주의보,2021-08-12 17:00,기타
호우주의보,,충주(127)
호우주의보,2021-08-13 10:35,기타
호우주의보,,기타
호우주의보,2021-08-13 13:00,기타
호우주의보,,기타
호우주의보,2021-08-13 18:50,기타
호우주의보,,기타
호우주의보,2021-08-13 21:30,기타
호우주의보,,기타
호우주의보,2021-08-14 01:00,기타
호우주의보,,동해(106)
호우주의보,2021-08-14 00:00,기타
호우주의보,,강릉(105)
호우주의보,2021-08-14 02:00,기타
호우주의보,,부산(159)
호우주의보,2021-08-14 05:00,기타
호우주의보,,제주(184)
호우주의보,2021-08-14 05:15,기타
호우주의보,,영덕(277)
호우주의보,2021-08-14 05:40,기타
호우주의보,,제주(184)
호우주의보,2021-08-14 06:50,기타
호우주의보,,제주(184)
호우주의보,2021-08-14 07:50,기타
호우주의보,,울산(152)
호우주의보,2021-08-14 09:10,기타
호우주의보,,부산(159)
호우주의보,2021-08-14 09:30,기타
호우주의보,,부산(159)
호우주의보,2021-08-14 10:30,기타
호우주의보,,흑산도(169)
호우주의보,2021-08-14 11:00,기타
호우주의보,,동해(106)
호우주의보,2021-08-14 11:30,기타
호우주의보,,강릉(105)
호우주의보,2021-08-14 12:10,기타
호우주의보,,영덕(277)
호우주의보,2021-08-14 13:00,기타
호우주의보,,울산(152)
호우주의보,2021-08-15 17:40,기타
호우주의보,,광주(156)
호우주의보,2021-08-15 20:30,기타
호우주의보,,광주(156)
호우주의보,2021-08-17 08:30,기타
호우주의보,,동해(106)
호우주의보,2021-08-17 09:20,기타
호우주의보,,강릉(105)
호우주의보,2021-08-17 10:25,기타
호우주의보,,부산(159)
호우주의보,2021-08-17 11:20,기타
호우주의보,,동해(106)
호우주의보,2021-08-17 12:10,기타
호우주의보,,강릉(105)
호우주의보,2021-08-17 18:20,기타
호우주의보,,인천(112)
호우주의보,2021-08-17 18:30,기타
호우주의보,,기타
호우주의보,2021-08-17 20:30,기타
호우주의보,,인천(112)
호우주의보,2021-08-17 22:40,기타
호우주의보,,세종(예)(239)
호우주의보,2021-08-18 03:00,기타
호우주의보,,강릉(105)
호우주의보,2021-08-18 04:00,기타
호우주의보,,동해(106)
호우경보,2021-08-18 04:30,기타
호우경보,,강릉(105)
호우주의보,2021-08-18 05:00,기타
호우주의보,,동해(106)
호우주의보,2021-08-18 07:00,기타
호우주의보,,부산(159)
호우주의보,2021-08-18 07:10,기타
호우주의보,,포항(138)
호우주의보,2021-08-18 12:00,기타
호우주의보,,속초(90)
호우주의보,2021-08-18 13:30,기타
호우주의보,,제주(184)
호우주의보,2021-08-18 14:00,기타
호우주의보,,속초(90)
호우주의보,2021-08-18 15:00,기타
호우주의보,,기타
호우주의보,2021-08-18 15:40,기타
호우주의보,,정읍(245)
호우주의보,2021-08-18 16:15,기타
호우주의보,,광주(156)
호우주의보,2021-08-18 17:15,기타
호우주의보,,기타
호우주의보,2021-08-18 17:30,기타
호우주의보,,고흥(262)
호우주의보,2021-08-18 17:40,기타
호우주의보,,정읍(245)
호우주의보,2021-08-18 18:00,기타
호우주의보,,광주(156)
호우주의보,2021-08-18 18:10,기타
호우주의보,,포항(138)
호우주의보,2021-08-18 18:20,기타
호우주의보,,여수(168)
호우주의보,2021-08-18 20:30,기타
호우주의보,,동해(106)
호우주의보,2021-08-19 09:00,기타
호우주의보,,강릉(105)
호우주의보,2021-08-19 11:50,기타
호우주의보,,제주(184)
호우주의보,2021-08-19 12:30,기타
호우주의보,,전주(146)
호우경보,2021-08-19 12:50,기타
호우경보,,제주(184)
호우주의보,2021-08-19 13:30,기타
호우주의보,,전주(146)
호우주의보,2021-08-19 15:40,기타
호우주의보,,울릉도(115)
호우주의보,2021-08-19 16:00,기타
호우주의보,,강릉(105)
호우경보,2021-08-19 16:20,기타
호우경보,,울릉도(115)
호우주의보,2021-08-19 17:30,기타
호우주의보,,광주(156)
호우주의보,2021-08-19 18:15,기타
호우주의보,,울릉도(115)
호우주의보,2021-08-19 18:30,기타
호우주의보,,합천(285)
호우주의보,2021-08-19 18:50,기타
호우주의보,,산청(289)
호우주의보,2021-08-19 20:10,기타
호우주의보,,합천(285)
호우주의보,2021-08-20 22:20,기타
호우주의보,,기타
호우주의보,2021-08-21 02:30,기타
호우주의보,,제주(184)
호우주의보,2021-08-21 03:00,기타
호우주의보,,흑산도(169)
호우주의보,2021-08-21 05:00,기타
호우주의보,,인천(112)
호우주의보,2021-08-21 08:00,기타
호우주의보,,제주(184)
호우경보,2021-08-21 07:00,기타
호우경보,,통영(162)
호우주의보,2021-08-21 07:10,기타
호우주의보,,인천(112)
호우주의보,2021-08-21 07:20,기타
호우주의보,,기타
호우주의보,2021-08-21 08:10,기타
호우주의보,,서산(129)
호우주의보,2021-08-21 08:20,기타
호우주의보,,인천(112)
호우주의보,2021-08-21 08:50,기타
호우주의보,,울산(152)
호우주의보,2021-08-21 09:40,기타
호우주의보,,진주(192)
호우주의보,2021-08-21 10:00,기타
호우주의보,,철원(95)
호우주의보,2021-08-21 10:20,기타
호우주의보,,서울(108)
호우주의보,2021-08-21 11:00,기타
호우주의보,,기타
호우주의보,2021-08-21 11:10,기타
호우주의보,,인천(112)
호우경보,2021-08-21 11:30,기타
호우경보,,부산(159)
호우경보,2021-08-21 11:50,기타
호우경보,,인천(112)
호우경보,2021-08-21 12:30,기타
호우경보,,동두천(98)
호우주의보,2021-08-21 13:00,기타
호우주의보,,동해(106)
호우주의보,2021-08-21 13:30,기타
호우주의보,,서울(108)
호우주의보,2021-08-21 14:00,기타
호우주의보,,파주(99)
호우경보,2021-08-21 14:05,기타
호우경보,,울산(152)
호우주의보,2021-08-21 14:30,기타
호우주의보,,동두천(98)
호우주의보,2021-08-21 15:00,기타
호우주의보,,철원(95)
호우주의보,2021-08-21 16:00,기타
호우주의보,,여수(168)
호우주의보,2021-08-21 17:10,기타
호우주의보,,울산(152)
호우주의보,2021-08-21 18:00,기타
호우주의보,,인천(112)
호우주의보,2021-08-21 21:00,기타
호우주의보,,제주(184)
호우주의보,2021-08-21 22:00,기타
호우주의보,,울산(152)
호우주의보,2021-08-22 02:30,기타
호우주의보,,제주(184)
호우주의보,2021-08-22 10:00,기타
호우주의보,,제주(184)
호우주의보,2021-08-22 11:30,기타
호우주의보,,제주(184)
호우경보,2021-08-22 12:00,기타
호우경보,,제주(184)
호우경보,2021-08-22 14:10,기타
호우경보,,제주(184)
호우경보,2021-08-22 15:00,기타
호우경보,,제주(184)
호우주의보,2021-08-22 17:00,기타
호우주의보,,제주(184)
호우주의보,2021-08-23 06:50,기타
호우주의보,,군산(140)
호우주의보,2021-08-23 07:10,기타
호우주의보,,보령(235)
호우주의보,2021-08-23 08:40,기타
호우주의보,,서산(129)
호우경보,2021-08-23 09:10,기타
호우경보,,군산(140)
호우경보,2021-08-23 09:40,기타
호우경보,,보령(235)
호우주의보,2021-08-23 11:00,기타
호우주의보,,인천(112)
호우주의보,2021-08-23 13:00,기타
호우주의보,,창원(155)
호우주의보,2021-08-23 16:00,기타
호우주의보,,충주(127)
호우경보,2021-08-23 18:00,기타
호우경보,,군산(140)
호우주의보,2021-08-23 20:00,기타
호우주의보,,인천(112)
호우주의보,2021-08-23 22:20,기타
호우주의보,,서산(129)
호우주의보,2021-08-23 23:00,기타
호우주의보,,동해(106)
호우주의보,2021-08-24 04:00,기타
호우주의보,,동해(106)
호우주의보,2021-08-24 05:00,기타
호우주의보,,동해(106)
호우경보,2021-08-24 05:30,기타
호우경보,,울릉도(115)
호우주의보,2021-08-24 05:45,기타
호우주의보,,제주(184)
호우주의보,2021-08-24 06:00,기타
호우주의보,,동해(106)
호우주의보,2021-08-24 06:10,기타
호우주의보,,기타
호우주의보,2021-08-24 07:00,기타
호우주의보,,울릉도(115)
호우경보,2021-08-24 07:30,기타
호우경보,,고창(172)
호우경보,2021-08-24 07:50,기타
호우경보,,부안(243)
호우주의보,2021-08-24 08:20,기타
호우주의보,,여수(168)
호우주의보,2021-08-24 09:10,기타
호우주의보,,장수(248)
호우주의보,2021-08-24 09:30,기타
호우주의보,,동해(106)
호우주의보,2021-08-24 10:00,기타
호우주의보,,동해(106)
호우주의보,2021-08-24 10:20,기타
호우주의보,,기타
호우주의보,2021-08-24 10:40,기타
호우주의보,,대구(143)
호우주의보,2021-08-24 11:00,기타
호우주의보,,완도(170)
호우주의보,2021-08-24 11:20,기타
호우주의보,,포항(138)
호우주의보,2021-08-24 12:00,기타
호우주의보,,제주(184)
호우주의보,2021-08-24 12:20,기타
호우주의보,,상주(137)
호우경보,2021-08-24 12:40,기타
호우경보,,영천(281)
호우주의보,2021-08-24 13:00,기타
호우주의보,,포항(138)
호우주의보,2021-08-24 14:00,기타
호우주의보,,금산(238)
호우주의보,2021-08-24 15:00,기타
호우주의보,,상주(137)
호우주의보,2021-08-24 16:00,기타
호우주의보,,동해(106)
호우주의보,2021-08-24 17:00,기타
호우주의보,,포항(138)
호우주의보,2021-08-24 18:30,기타
호우주의보,,제주(184)
호우주의보,2021-08-25 07:10,기타
호우주의보,,기타
호우주의보,2021-08-25 09:20,기타
호우주의보,,고흥(262)
호우주의보,2021-08-25 11:35,기타
호우주의보,,철원(95)
호우주의보,2021-08-25 13:00,기타
호우주의보,,통영(162)
호우주의보,2021-08-25 13:30,기타
호우주의보,,기타
호우주의보,2021-08-25 14:00,기타
호우주의보,,철원(95)
호우주의보,2021-08-25 14:45,기타
호우주의보,,거제(294)
호우주의보,2021-08-25 15:00,기타
호우주의보,,부산(159)
호우주의보,2021-08-25 16:00,기타
호우주의보,,완도(170)
호우경보,2021-08-25 16:50,기타
호우경보,,부산(159)
호우주의보,2021-08-25 17:00,기타
호우주의보,,고흥(262)
호우주의보,2021-08-25 17:10,기타
호우주의보,,울산(152)
호우주의보,2021-08-25 18:10,기타
호우주의보,,남해(295)
호우주의보,2021-08-25 18:20,기타
호우주의보,,울산(152)
호우주의보,2021-08-25 22:30,기타
호우주의보,,통영(162)
호우경보,2021-08-25 23:20,기타
호우경보,,부산(159)
호우주의보,2021-08-27 03:30,기타
호우주의보,,흑산도(169)
호우주의보,2021-08-27 06:00,기타
호우주의보,,흑산도(169)
호우주의보,2021-08-27 06:40,기타
호우주의보,,고창(172)
호우주의보,2021-08-27 07:15,기타
호우주의보,,부안(243)
호우주의보,2021-08-27 07:30,기타
호우주의보,,기타
호우주의보,2021-08-27 08:20,기타
호우주의보,,전주(146)
호우주의보,2021-08-27 11:20,기타
호우주의보,,고창(172)
호우주의보,2021-08-27 15:00,기타
호우주의보,,기타
호우주의보,2021-08-27 16:00,기타
호우주의보,,전주(146)
호우주의보,2021-08-27 17:00,기타
호우주의보,,임실(244)
호우경보,2021-08-28 05:40,기타
호우경보,,완도(170)
호우주의보,2021-08-28 08:30,기타
호우주의보,,완도(170)
호우주의보,2021-08-28 10:00,기타
호우주의보,,완도(170)
호우주의보,2021-08-28 18:30,기타
호우주의보,,흑산도(169)
호우주의보,2021-08-28 21:00,기타
호우주의보,,흑산도(169)
호우주의보,2021-08-29 07:00,기타
호우주의보,,기타
호우주의보,2021-08-29 07:10,기타
호우주의보,,기타
호우주의보,2021-08-29 07:20,기타
호우주의보,,고창(172)
호우주의보,2021-08-29 09:20,기타
호우주의보,,기타
호우주의보,2021-08-29 10:00,기타
호우주의보,,고창(172)
호우주의보,2021-08-29 11:20,기타
호우주의보,,기타
호우주의보,2021-08-29 14:45,기타
호우주의보,,기타
호우주의보,2021-08-29 15:30,기타
호우주의보,,기타
호우주의보,2021-08-30 15:50,기타
호우주의보,,흑산도(169)
호우주의보,2021-08-30 17:50,기타
호우주의보,,흑산도(169)
호우주의보,2021-08-31 15:00,기타
호우주의보,,인천(112)
호우주의보,2021-08-31 16:00,기타
호우주의보,,서울(108)
호우주의보,2021-08-31 18:00,기타
호우주의보,,서산(129)
호우주의보,2021-08-31 18:00,기타
호우주의보,,인천(112)
호우주의보,2021-08-31 20:00,기타
호우주의보,,춘천(101)
호우주의보,2021-08-31 21:00,기타
호우주의보,,강릉(105)
호우주의보,2021-08-31 18:30,기타
호우주의보,,홍성(177)
호우주의보,2021-09-01 01:00,기타
호우주의보,,동두천(98)
호우주의보,2021-09-01 02:00,기타
호우주의보,,춘천(101)
호우주의보,2021-09-01 03:00,기타
호우주의보,,인천(112)
호우주의보,2021-09-01 03:20,기타
호우주의보,,상주(137)
호우경보,2021-09-01 03:40,기타
호우경보,,천안(232)
호우주의보,2021-09-01 04:00,기타
호우주의보,,광주(156)
호우주의보,2021-09-01 05:30,기타
호우주의보,,원주(114)
호우주의보,2021-09-01 06:30,기타
호우주의보,,서산(129)
호우주의보,2021-09-01 07:00,기타
호우주의보,,영월(121)
호우주의보,2021-09-01 07:30,기타
호우주의보,,대전(133)
호우주의보,2021-09-01 08:20,기타
호우주의보,,청주(131)
호우주의보,2021-09-01 09:00,기타
호우주의보,,동해(106)
호우주의보,2021-09-01 09:30,기타
호우주의보,,광주(156)
호우주의보,2021-09-01 10:00,기타
호우주의보,,상주(137)
호우주의보,2021-09-01 10:30,기타
호우주의보,,광주(156)
호우주의보,2021-09-01 11:00,기타
호우주의보,,강릉(105)
호우주의보,2021-09-01 12:00,기타
호우주의보,,안동(136)
호우주의보,2021-09-01 16:40,기타
호우주의보,,기타
호우주의보,2021-09-01 17:30,기타
호우주의보,,기타
호우주의보,2021-09-01 18:10,기타
호우주의보,,울산(152)
호우주의보,2021-09-01 18:30,기타
호우주의보,,거제(294)
호우주의보,2021-09-01 20:00,기타
호우주의보,,기타
호우주의보,2021-09-01 20:15,기타
호우주의보,,통영(162)
호우주의보,2021-09-01 20:30,기타
호우주의보,,부산(159)
호우주의보,2021-09-01 21:10,기타
호우주의보,,제주(184)
호우주의보,2021-09-01 21:30,기타
호우주의보,,울산(152)
호우주의보,2021-09-01 22:00,기타
호우주의보,,동해(106)
호우주의보,2021-09-01 22:20,기타
호우주의보,,울릉도(115)
호우주의보,2021-09-01 23:00,기타
호우주의보,,부산(159)
호우주의보,2021-09-02 22:00,기타
호우주의보,,제주(184)
호우주의보,2021-09-02 23:00,기타
호우주의보,,제주(184)
호우주의보,2021-09-02 23:40,기타
호우주의보,,제주(184)
호우경보,2021-09-03 00:00,기타
호우경보,,제주(184)
호우주의보,2021-09-03 04:00,기타
호우주의보,,제주(184)
호우주의보,2021-09-07 09:00,기타
호우주의보,,속초(90)
호우주의보,2021-09-07 15:00,기타
호우주의보,,속초(90)
호우주의보,2021-09-07 18:00,기타
호우주의보,,울릉도(115)
호우주의보,2021-09-07 20:00,기타
호우주의보,,울릉도(115)
호우주의보,2021-09-13 09:00,기타
호우주의보,,제주(184)
호우주의보,2021-09-13 18:00,기타
호우주의보,,제주(184)
호우경보,2021-09-13 19:00,기타
호우경보,,제주(184)
호우경보,2021-09-13 18:40,기타
호우경보,,제주(184)
호우경보,2021-09-13 20:00,기타
호우경보,,제주(184)
호우주의보,2021-09-14 14:00,기타
호우주의보,,제주(184)
호우주의보,2021-09-14 19:00,기타
호우주의보,,제주(184)
호우경보,2021-09-15 01:00,기타
호우경보,,제주(184)
호우주의보,2021-09-15 03:00,기타
호우주의보,,제주(184)
호우주의보,2021-09-15 06:00,기타
호우주의보,,제주(184)
호우주의보,2021-09-15 09:00,기타
호우주의보,,제주(184)
호우주의보,2021-09-15 12:00,기타
호우주의보,,제주(184)
호우주의보,2021-09-17 06:20,기타
호우주의보,,기타
호우주의보,2021-09-17 07:55,기타
호우주의보,,상주(137)
호우주의보,2021-09-17 10:00,기타
호우주의보,,진주(192)
호우주의보,2021-09-17 10:15,기타
호우주의보,,안동(136)
호우주의보,2021-09-17 10:30,기타
호우주의보,,동해(106)
호우주의보,2021-09-17 12:30,기타
호우주의보,,안동(136)
호우주의보,2021-09-21 03:30,기타
호우주의보,,흑산도(169)
호우주의보,2021-09-21 04:10,기타
호우주의보,,고창(172)
호우주의보,2021-09-21 04:25,기타
호우주의보,,부안(243)
호우주의보,2021-09-21 04:40,기타
호우주의보,,광주(156)
호우주의보,2021-09-21 06:10,기타
호우주의보,,제주(184)
호우주의보,2021-09-21 06:30,기타
호우주의보,,광주(156)
호우주의보,2021-09-21 08:00,기타
호우주의보,,제주(184)
호우주의보,2021-09-21 21:30,기타
호우주의보,,파주(99)
호우주의보,2021-09-21 23:20,기타
호우주의보,,서울(108)
호우주의보,2021-09-22 01:00,기타
호우주의보,,서울(108)
호우주의보,2021-09-22 01:10,기타
호우주의보,,기타
호우주의보,2021-09-22 01:40,기타
호우주의보,,기타
호우주의보,2021-09-22 03:00,기타
호우주의보,,동해(106)
호우주의보,2021-09-29 10:00,기타
호우주의보,,군산(140)
호우주의보,2021-09-29 11:50,기타
호우주의보,,금산(238)
호우주의보,2021-09-29 12:20,기타
호우주의보,,정읍(245)
호우주의보,2021-09-29 13:00,기타
호우주의보,,흑산도(169)
호우주의보,2021-09-29 15:00,기타
호우주의보,,군산(140)
호우주의보,2021-09-29 15:30,기타
호우주의보,,금산(238)
호우주의보,2021-09-29 17:50,기타
호우주의보,,진주(192)
호우주의보,2021-09-29 19:00,기타
호우주의보,,진주(192)
호우주의보,2021-09-29 20:00,기타
호우주의보,,기타
호우주의보,2021-10-01 05:50,기타
호우주의보,,기타
호우주의보,2021-10-01 07:00,기타
호우주의보,,기타
호우주의보,2021-10-04 19:20,기타
호우주의보,,파주(99)
호우주의보,2021-10-04 20:00,기타
호우주의보,,철원(95)
호우경보,2021-10-04 22:35,기타
호우경보,,철원(95)
호우주의보,2021-10-04 23:00,기타
호우주의보,,파주(99)
호우주의보,2021-10-05 02:00,기타
호우주의보,,철원(95)
호우주의보,2021-10-05 04:50,기타
호우주의보,,동해(106)
호우주의보,2021-10-05 16:00,기타
호우주의보,,기타
호우주의보,2021-10-09 08:00,기타
호우주의보,,울진(130)
호우주의보,2021-10-09 08:10,기타
호우주의보,,제주(184)
호우주의보,2021-10-09 08:40,기타
호우주의보,,제주(184)
호우주의보,2021-10-09 09:50,기타
호우주의보,,제주(184)
호우주의보,2021-10-09 12:00,기타
호우주의보,,제주(184)
호우주의보,2021-10-09 15:00,기타
호우주의보,,울진(130)
호우주의보,2021-10-22 11:30,기타
호우주의보,,울릉도(115)
호우주의보,2021-10-22 14:00,기타
호우주의보,,울릉도(115)
호우주의보,2021-11-30 06:50,기타
호우주의보,,제주(184)
호우주의보,2021-11-30 07:35,기타
호우주의보,,제주(184)
호우주의보,2021-11-30 07:50,기타
호우주의보,,제주(184)
호우경보,2021-11-30 08:00,기타
호우경보,,제주(184)
호우주의보,2021-11-30 09:00,기타
호우주의보,,속초(90)
호우주의보,2021-11-30 10:10,기타
호우주의보,,거제(294)
호우주의보,2021-11-30 11:20,기타
호우주의보,,거제(294)
호우주의보,2022-03-13 01:45,기타
호우주의보,,인천(112)
호우주의보,2022-03-13 03:00,기타
호우주의보,,인천(112)
호우주의보,2022-03-13 09:00,기타
호우주의보,,제주(184)
호우주의보,2022-03-13 13:30,기타
호우주의보,,울릉도(115)
호우주의보,2022-03-17 19:00,기타
호우주의보,,여수(168)
호우주의보,2022-03-17 20:00,기타
호우주의보,,울진(130)
호우주의보,2022-03-18 06:00,기타
호우주의보,,흑산도(169)
호우주의보,2022-03-25 17:00,기타
호우주의보,,제주(184)
호우경보,2022-03-25 19:30,기타
호우경보,,제주(184)
호우주의보,2022-03-25 21:30,기타
호우주의보,,여수(168)
호우경보,2022-03-25 22:30,기타
호우경보,,동해(106)
호우주의보,2022-03-25 23:30,기타
호우주의보,,창원(155)
호우주의보,2022-03-25 23:50,기타
호우주의보,,장흥(260)
호우경보,2022-03-26 03:35,기타
호우경보,,기타
호우주의보,2022-03-26 04:00,기타
호우주의보,,광주(156)
호우주의보,2022-03-26 05:00,기타
호우주의보,,창원(155)
호우주의보,2022-04-25 15:40,기타
호우주의보,,흑산도(169)
호우주의보,2022-04-25 19:00,기타
호우주의보,,완도(170)
호우주의보,2022-04-25 19:00,기타
호우주의보,,여수(168)
호우주의보,2022-04-25 20:20,기타
호우주의보,,흑산도(169)
호우주의보,2022-04-25 21:00,기타
호우주의보,,울산(152)
호우경보,2022-04-25 22:10,기타
호우경보,,기타
호우경보,2022-04-25 22:30,기타
호우경보,,제주(184)
호우주의보,2022-04-25 23:00,기타
호우주의보,,흑산도(169)
호우경보,2022-04-25 23:30,기타
호우경보,,여수(168)
호우경보,2022-04-26 00:00,기타
호우경보,,통영(162)
호우주의보,2022-04-26 02:00,기타
호우주의보,,목포(165)
호우주의보,2022-04-26 04:00,기타
호우주의보,,여수(168)
호우주의보,2022-04-26 06:00,기타
호우주의보,,울산(152)
호우주의보,2022-04-26 07:30,기타
호우주의보,,제주(184)
호우주의보,2022-04-26 12:00,기타
호우주의보,,제주(184)
호우주의보,2022-04-26 12:40,기타
호우주의보,,제주(184)
호우주의보,2022-04-26 17:00,기타
호우주의보,,동해(106)
호우주의보,2022-06-04 23:00,기타
호우주의보,,흑산도(169)
호우주의보,2022-06-05 01:30,기타
호우주의보,,제주(184)
호우주의보,2022-06-05 07:15,기타
호우주의보,,제주(184)
호우주의보,2022-06-05 08:00,기타
호우주의보,,제주(184)
호우주의보,2022-06-05 11:30,기타
호우주의보,,제주(184)
호우주의보,2022-06-06 03:00,기타
호우주의보,,부산(159)
호우주의보,2022-06-06 05:00,기타
호우주의보,,속초(90)
호우경보,2022-06-06 06:00,기타
호우경보,,부산(159)
호우주의보,2022-06-06 09:00,기타
호우주의보,,부산(159)
호우주의보,2022-06-06 10:10,기타
호우주의보,,동해(106)
호우주의보,2022-06-06 11:00,기타
호우주의보,,속초(90)
호우주의보,2022-06-06 12:00,기타
호우주의보,,동해(106)
호우주의보,2022-06-07 08:50,기타
호우주의보,,보령(235)
호우주의보,2022-06-07 13:50,기타
호우주의보,,고창(172)
호우주의보,2022-06-07 14:10,기타
호우주의보,,보령(235)
호우주의보,2022-06-07 18:30,기타
호우주의보,,부안(243)
호우주의보,2022-06-07 22:00,기타
호우주의보,,고창(172)
호우주의보,2022-06-07 22:10,기타
호우주의보,,제주(184)
호우주의보,2022-06-08 01:00,기타
호우주의보,,제주(184)
호우주의보,2022-06-11 15:00,기타
호우주의보,,임실(244)
호우주의보,2022-06-11 16:20,기타
호우주의보,,기타
호우주의보,2022-06-11 17:20,기타
호우주의보,,임실(244)
