시도,구군,행정구역명,수계,지류,세부단위유역 ,중권역,소권역,총인구(명),총면적,하수처리구역 내 물리적처리 공공하수처리인구,하수처리구역 내 생물학적적처리 공공하수처리인구,하수처리구역 내 고도처리 공공하수처리인구,하수처리구역 내 물리적처리 폐수처리인구,하수처리구역 내 생물학적적처리 폐수처리인구,하수처리구역 내 고도처리 폐수처리인구,미접속인구,하수처리구역 내 면적,하수처리구역 외 미처리인구,하수처리구역 외 오수처리인구,하수처리구역 외 정화조인구,하수처리구역 외 면적,공공하수처리구역 인구보급률,고도처리인구 보급률,하수도설치율
경기도,시흥시,월곶동,한강,서해연안,한강본류,한강서해,장수천,18034,8.53,0,0,17431,0,0,0,0,0.6,0,324,279,7.93,96.7,96.7,96.7
경기도,시흥시,정왕본동,한강,안성천,안성천 한강본류,한강서해 시화호,화정천 장수천,30270,10.228,0,0,28967,0,0,0,0,5.378,0,429,874,4.85,95.7,95.7,57.5
경기도,시흥시,정왕1동,한강,안성천,안성천,시화호,화정천,33772,6.55,0,0,33772,0,0,0,0,6.116,0,0,0,0.434,100.0,100.0,65.5
경기도,시흥시,정왕2동,한강,안성천,안성천,시화호,화정천,30255,8.29,0,0,30255,0,0,0,0,5.7,0,0,0,2.59,100.0,100.0,100.0
경기도,시흥시,정왕3동,한강,안성천,안성천,시화호,화정천,24505,6.18,0,0,24505,0,0,0,0,6.18,0,0,0,0.0,100.0,100.0,75.5
경기도,시흥시,정왕4동,한강,안성천,안성천,시화호,화정천,20408,0.9,0,0,20408,0,0,0,0,0.9,0,0,0,0.0,100.0,100.0,74.3
경기도,시흥시,배곧1동,한강,매립지로 수계 지류 없음 바로 연안으로 감,안성천 한강본류,한강서해 시화호,화정천 장수천,35905,2.6,0,0,35905,0,0,0,0,2.6,0,0,0,0.0,100.0,100.0,100.0
경기도,시흥시,배곧2동,한강,매립지로 수계 지류 없음 바로 연안으로 감,안성천 한강본류,한강서해 시화호,화정천 장수천,36587,2.3,0,0,36587,0,0,0,0,2.3,0,0,0,0.0,100.0,100.0,0.0
경기도,시흥시,과림동,한강,목감천,한강본류,한강서울,안양천중류,1973,7.65,0,0,837,0,0,0,0,0.0,0,696,440,7.65,42.4,42.4,18.5
경기도,시흥시,연성동,한강,장현천,한강본류,한강서해,장수천,24412,10.03,0,0,23615,0,0,0,0,0.6,0,468,329,9.43,96.7,96.7,73.9
경기도,시흥시,장곡동,한강,장현천,한강본류,한강서해,장수천,45229,3.47,0,0,44740,0,0,0,0,3.4,0,237,252,0.07,98.9,98.9,98.9
경기도,시흥시,능곡동,한강,장현천,한강본류,한강서해,장수천,25302,4.46,0,0,25177,0,0,0,0,0.96,0,106,19,3.5,99.5,99.5,99.5
경기도,시흥시,거북섬동,,매립지로 수계 지류 없음 바로 연안으로 감,,,,11274,0.018,0,0,11274,0,0,0,0,0.0,0,0,0,0.018,100.0,100.0,80.0
경기도,군포시,군포1동,한강,안양천,안성천 한강본류,안성천 한강서울,황구지천상류 안양천상류,34104,3.7,0,0,34104,0,0,0,0,3.108,0,0,0,0.592,100.0,100.0,99.2
경기도,군포시,군포2동,한강,안양천  황구지천,안성천,안성천,황구지천상류,42470,2.95,0,0,42470,0,0,0,0,1.671,0,0,0,1.279,100.0,100.0,95.9
경기도,군포시,산본1동,한강,안양천,한강본류,한강서울,안양천상류,16662,0.75,0,0,16662,0,0,0,0,0.746,0,0,0,0.004,100.0,100.0,95.6
경기도,군포시,산본2동,한강,안양천,한강본류,한강서울,안양천상류,25703,1.17,0,0,25703,0,0,0,0,0.835,0,0,0,0.335,100.0,100.0,95.6
경기도,군포시,금정동,한강,안양천,한강본류,한강서울,안양천상류,20267,1.26,0,0,20267,0,0,0,0,1.135,0,0,0,0.125,100.0,100.0,91.8
경기도,군포시,재궁동,한강,안양천,한강본류,한강서울,안양천상류,17763,0.87,0,0,17763,0,0,0,0,0.666,0,0,0,0.204,100.0,100.0,95.1
경기도,군포시,오금동,한강,안양천,한강본류,한강서울,안양천상류,20609,1.07,0,0,20609,0,0,0,0,0.557,0,0,0,0.513,100.0,100.0,95.0
경기도,군포시,수리동,한강,안양천,한강본류,한강서울,안양천상류,15556,2.73,0,0,15556,0,0,0,0,0.544,0,0,0,2.186,100.0,100.0,96.8
경기도,군포시,궁내동,한강,안양천,한강본류,한강서울,안양천상류,19933,1.68,0,0,19933,0,0,0,0,0.546,0,0,0,1.134,100.0,100.0,94.1
경기도,군포시,대야동,한강,반월천,안성천,시화호,반월천,9374,12.8,0,0,8921,0,0,0,0,0.52,0,276,177,12.28,95.2,95.2,83.8
경기도,군포시,광정동,한강,안양천,한강본류,한강서울,안양천상류,23954,1.901,0,0,23954,0,0,0,0,0.981,0,0,0,0.92,100.0,100.0,97.0
경기도,군포시,송부동,한강,안양천,안성천,시화호,반월천,20614,5.538,0,0,20614,0,0,0,0,2.001,0,0,0,3.537,100.0,100.0,0.0
경기도,의왕시,고천동,한강,안양천,한강본류,한강서울,안양천상류,13713,8.88,0,0,13693,0,0,0,0,2.946,0,20,0,5.934,99.9,99.9,84.2
경기도,의왕시,부곡동,한강,황구지천,안성천 한강본류,안성천 한강서울,황구지천상류 안양천상류,29333,11.27,0,0,29301,0,0,0,0,5.458,0,12,20,5.812,99.9,99.9,74.4
경기도,의왕시,오전동,한강,안양천,한강본류,한강서울,안양천상류,37412,6.721,0,0,37404,0,0,0,0,2.42,0,8,0,4.301,100.0,100.0,72.9
경기도,의왕시,내손1동,한강,안양천,한강본류,한강서울,안양천상류,20212,2.55,0,0,20212,0,0,0,0,0.845,0,0,0,1.705,100.0,100.0,100.0
경기도,의왕시,내손2동,한강,안양천,한강본류,한강서울,안양천상류,21764,2.51,0,0,21764,0,0,0,0,1.065,0,0,0,1.445,100.0,100.0,67.1
경기도,의왕시,청계동,한강,안양천,한강본류,한강서울,안양천상류,37498,22.1,0,0,37478,0,0,0,0,4.79,0,4,16,17.31,99.9,99.9,83.2
경기도,하남시,천현동,한강,산곡천,팔당댐상류 한강본류,한강잠실 팔당댐,팔당댐하류 팔당댐,6583,34.92,0,0,6047,0,0,0,0,2.913,0,197,339,32.007,91.9,91.9,91.9
경기도,하남시,신장1동,한강,덕풍천,한강본류,한강잠실,팔당댐하류,7007,0.24,0,0,7007,0,0,0,0,0.24,0,0,0,0.0,100.0,100.0,100.0
경기도,하남시,신장2동,한강,덕풍천,한강본류,한강잠실,팔당댐하류,45992,4.12,0,0,45992,0,0,0,0,1.38,0,0,0,2.74,100.0,100.0,100.0
경기도,하남시,덕풍1동,한강,덕풍천,한강본류,한강잠실,팔당댐하류,14616,1.0,0,0,14615,0,0,0,0,0.88,0,1,0,0.12,100.0,100.0,100.0
경기도,하남시,덕풍2동,한강,덕풍천,한강본류,한강잠실,팔당댐하류,18226,0.51,0,0,18226,0,0,0,0,0.45,0,0,0,0.06,100.0,100.0,100.0
경기도,하남시,덕풍3동,한강,덕풍천,한강본류,한강잠실,팔당댐하류,25311,2.01,0,0,25305,0,0,0,0,2.01,0,6,0,0.0,100.0,100.0,100.0
경기도,하남시,감북동,한강,감이천,한강본류,한강잠실,잠실수중보,2941,4.52,0,0,2876,0,0,0,0,1.5,0,22,43,3.02,97.8,97.8,97.8
경기도,하남시,감일동,한강,감이천,한강본류,한강잠실,잠실수중보,39662,5.7,0,0,39526,0,0,0,0,1.8,0,31,105,3.9,99.7,99.7,0.0
경기도,하남시,위례동,한강,탄천,한강본류,한강잠실 한강서울,탄천하류 잠실수중보,35312,4.77,0,0,35310,0,0,0,0,1.3,0,2,0,3.47,100.0,100.0,100.0
경기도,하남시,춘궁동,한강,덕풍천,한강본류,한강잠실,팔당댐하류,1930,14.485,0,0,1397,0,0,0,0,2.63,0,239,294,11.855,72.4,72.4,72.4
경기도,하남시,초이동,한강,초이천,한강본류,한강잠실,잠실수중보,3317,6.13,0,0,3056,0,0,0,0,1.89,0,220,41,4.24,92.1,92.1,92.1
경기도,하남시,미사1동,한강,망월천,한강본류,한강잠실,팔당댐하류 잠실수중보,54373,6.87,0,0,54287,0,0,0,0,4.94,0,24,62,1.93,99.8,99.8,99.8
경기도,하남시,미사2동,한강,망월천,한강본류,한강잠실,팔당댐하류 잠실수중보,47091,5.05,0,0,47090,0,0,0,0,4.59,0,0,1,0.46,100.0,100.0,100.0
경기도,하남시,미사3동,,망월천,,,,29998,2.66,0,0,29920,0,0,0,0,1.19,0,56,22,1.47,99.7,99.7,99.7
경기도,용인시,포곡읍,한강,경안천,팔당댐상류,경안천,경안천상류,33461,41.766,0,0,30878,0,0,0,278,7.22,0,1772,533,34.546,93.1,92.3,92.2
경기도,용인시,모현읍,한강,경안천,팔당댐상류,경안천,경안수위표,26752,50.256,0,0,22222,0,0,0,284,9.1,0,3592,654,41.156,84.1,83.1,82.2
경기도,용인시,이동읍,한강,송전천,안성천,안성천,이동댐,20420,75.656,0,0,16606,0,0,0,999,3.664,0,2249,566,71.992,86.2,81.3,75.9
경기도,용인시,남사읍,한강,진위천,안성천,안성천,이동댐 동연교수위표,24303,58.664,0,0,21306,0,0,0,55,10.14,0,2716,226,48.524,87.9,87.7,87.9
경기도,용인시,원삼면,한강,고당천,팔당댐상류 안성천,안성천 남한강하류,고삼댐 청미천상류,8054,60.138,0,0,5646,0,0,0,144,3.967,0,2038,226,56.171,71.9,70.1,70.4
경기도,용인시,백암면,한강,청미천,팔당댐상류,남한강하류,청미천상류,8187,65.728,0,0,6049,0,0,0,111,2.173,0,1694,333,63.555,75.2,73.9,65.5
경기도,용인시,양지면,한강,복하천,팔당댐상류,남한강하류 경안천,복하천상류 경안천상류 곤지암천,20196,57.678,0,0,16614,0,0,0,96,7.811,0,3466,20,49.867,82.7,82.3,77.4
경기도,용인시,중앙동,한강,경안천,팔당댐상류,경안천,경안천상류,25286,7.981,0,0,23444,0,0,0,5,1.974,0,1519,318,6.007,92.7,92.7,80.6
경기도,용인시,역북동,한강,경안천,팔당댐상류,경안천,경안천상류,36090,6.045,0,0,34812,0,0,0,0,2.416,0,980,298,3.629,96.5,96.5,96.5
경기도,용인시,삼가동,한강,경안천,팔당댐상류,경안천,경안천상류,12577,6.426,0,0,12185,0,0,0,0,2.569,0,296,96,3.857,96.9,96.9,96.9
경기도,용인시,유림동,한강,경안천,팔당댐상류,경안천,경안천상류,37788,13.624,0,0,36475,0,0,0,0,3.535,0,959,354,10.089,96.5,96.5,90.6
경기도,용인시,동부동,한강,경안천,팔당댐상류,경안천,경안천상류,12991,23.525,0,0,12247,0,0,0,11,1.772,0,683,50,21.753,94.4,94.3,86.8
경기도,용인시,신갈동,한강,오산천,안성천,안성천,기흥댐,37899,4.843,0,0,36150,0,0,0,89,1.848,0,402,1258,2.995,95.6,95.4,89.2
경기도,용인시,영덕1동,한강,오산천,안성천,안성천,황구지천상류,31907,4.555,0,0,31632,0,0,0,0,1.645,0,249,26,2.91,99.1,99.1,93.2
경기도,용인시,영덕2동,한강,오산천,안성천,안성천,황구지천상류,19608,4.961,0,0,16905,0,0,0,0,1.851,0,2691,12,3.11,86.2,86.2,84.6
경기도,용인시,구갈동,한강,오산천,안성천,안성천,기흥댐,41739,4.211,0,0,41153,0,0,0,289,2.138,0,226,71,2.073,99.3,98.6,99.3
경기도,용인시,상갈동,한강,오산천,안성천,안성천,기흥댐,13124,2.003,0,0,12922,0,0,0,83,0.578,0,90,29,1.425,99.1,98.5,30.1
경기도,용인시,보라동,한강,오산천,안성천,안성천,기흥댐,33487,10.145,0,0,33083,0,0,0,0,2.93,0,339,65,7.215,98.8,98.8,98.8
경기도,용인시,기흥동,한강,오산천,안성천,안성천,오산천 기흥댐,21669,11.712,0,0,20231,0,0,0,182,2.796,0,1164,92,8.916,94.2,93.4,92.6
경기도,용인시,서농동,한강,오산천,안성천,안성천,오산천 황구지천하류,25685,4.221,0,0,24872,0,0,0,260,0.561,0,377,176,3.66,97.8,96.8,92.6
경기도,용인시,구성동,한강,탄천,한강본류,한강서울,탄천상류,39997,6.903,0,0,38982,0,0,0,380,3.768,0,450,185,3.135,98.4,97.5,97.2
경기도,용인시,마북동,한강,탄천,한강본류,한강서울,탄천상류,32004,5.391,0,0,31312,0,0,0,186,2.937,0,368,138,2.454,98.4,97.8,94.9
경기도,용인시,동백1동,한강,오산천,안성천,안성천,기흥댐,32588,10.347,0,0,32436,0,0,0,0,4.685,0,128,24,5.662,99.5,99.5,88.5
경기도,용인시,동백2동,한강,오산천,안성천,안성천,기흥댐,27369,0.0,0,0,27000,0,0,0,0,0.0,0,366,3,0.0,98.7,98.7,94.3
경기도,용인시,동백3동,한강,오산천,안성천,안성천,기흥댐,27373,0.0,0,0,26440,0,0,0,0,0.0,0,933,0,0.0,96.6,96.6,95.2
경기도,용인시,상하동,한강,오산천,안성천,안성천,기흥댐,24037,5.525,0,0,23558,0,0,0,226,1.854,0,186,67,3.671,98.9,98.0,92.1
경기도,용인시,보정동,한강,탄천,한강본류,한강서울,탄천상류,35950,6.823,0,0,35133,0,0,0,124,3.97,0,596,97,2.853,98.1,97.7,92.3
경기도,용인시,풍덕천1동,한강,탄천,한강본류,한강서울,탄천상류,35810,1.939,0,0,32530,0,0,0,179,1.126,0,132,2969,0.813,91.3,90.8,88.3
경기도,용인시,풍덕천2동,한강,탄천,한강본류,한강서울,탄천상류,42182,1.471,0,0,41981,0,0,0,143,1.471,0,28,30,0.0,99.9,99.5,80.8
경기도,용인시,신봉동,한강,탄천,한강본류,한강서울,탄천상류,42047,6.695,0,0,41107,0,0,0,107,3.12,0,737,96,3.575,98.0,97.8,95.5
경기도,용인시,죽전1동,한강,탄천,한강본류,한강서울,탄천상류,28935,3.09,0,0,27586,0,0,0,150,2.773,0,1196,3,0.317,95.9,95.3,50.3
경기도,용인시,죽전2동,한강,탄천,한강본류,한강서울,탄천상류,18321,2.44,0,0,17535,0,0,0,180,1.486,0,394,212,0.954,96.7,95.7,82.9
경기도,용인시,죽전3동,한강,탄천,한강본류,한강서울,탄천상류,27054,0.0,0,0,26111,0,0,0,0,0.0,0,778,165,0.0,96.5,96.5,96.5
경기도,용인시,동천동,한강,탄천,한강본류,한강서울,탄천상류,51690,16.596,0,0,48353,0,0,0,0,4.484,0,3157,180,12.112,93.5,93.5,91.9
경기도,용인시,상현1동,한강,오산천,안성천 한강본류,안성천 한강서울,탄천상류 황구지천상류,20443,3.364,0,0,20117,0,0,0,102,1.962,0,215,9,1.402,98.9,98.4,29.7
경기도,용인시,상현2동,한강,오산천,안성천 한강본류,안성천 한강서울,탄천상류 황구지천상류,33695,1.563,0,0,33209,0,0,0,262,1.394,0,221,3,0.169,99.3,98.6,94.2
경기도,용인시,상현3동,한강,오산천,안성천 한강본류,안성천 한강서울,탄천상류 황구지천상류,28249,0.03,0,0,27913,0,0,0,140,0.01,0,190,6,0.02,99.3,98.8,99.3
경기도,용인시,성복동,한강,탄천,한강본류,한강서울,탄천상류,55594,4.94,0,0,54064,0,0,0,231,1.972,0,1299,0,2.968,97.7,97.2,94.4
경기도,파주시,문산읍,한강,문산천,임진강,임진강하류,문산천합류후 임진강하류 문산천하류,47777,47.23,0,0,45967,0,0,0,0,4.0,0,970,840,43.23,96.2,96.2,65.4
경기도,파주시,파주읍,한강,문산천,임진강,임진강하류,문산천상류 문산천하류,15163,32.26,0,0,10062,0,0,0,0,2.61,0,2481,2620,29.65,66.4,66.4,46.9
경기도,파주시,법원읍,한강,문산천,임진강,임진강하류,문산천합류후 문산천하류 눌노천합류후,10738,71.35,0,0,9342,0,0,0,0,2.04,0,630,766,69.31,87.0,87.0,57.2
경기도,파주시,조리읍,한강,공릉천,한강본류 임진강,임진강하류 한강고양,문산천상류 공릉천하류,29783,27.53,0,0,27703,0,0,0,0,5.28,0,661,1419,22.25,93.0,93.0,49.5
경기도,파주시,월롱면,한강,문산천,한강본류 임진강,임진강하류 한강고양,문산천상류 공릉천하류 임진강하류 문산천하류,9588,27.14,0,0,7424,0,0,0,0,0.81,0,999,1165,26.33,77.4,77.4,62.0
경기도,파주시,탄현면,한강,만우천,한강본류 임진강,한강하류 임진강하류 한강고양,공릉천하류 한강하류 임진강하류 임진강합류전,14449,61.77,0,0,12116,0,0,0,0,10.42,0,1239,1094,51.35,83.9,83.9,52.0
경기도,파주시,광탄면,한강,문산천,한강본류 임진강,임진강하류 한강고양,문산천상류 공릉천하류,12695,65.55,0,0,10343,0,0,0,0,1.25,0,1069,1283,64.3,81.5,81.5,24.8
경기도,파주시,파평면,한강,눌노천,임진강,임진강하류,문산천합류후 문산천하류 눌노천합류후,3951,41.87,0,0,2996,0,0,0,0,2.32,0,81,874,39.55,75.8,75.8,38.4
경기도,파주시,적성면,한강,설마천,임진강,한탄강 임진강하류,신천상류 적성수위표 눌노천합류후,7351,88.91,0,0,6166,0,0,0,0,2.71,0,200,985,86.2,83.9,83.9,60.0
경기도,파주시,장단면,한강,임진강,임진강,임진강하류,사천 문산천합류후 임진강하류,724,121.08,0,0,0,0,0,0,0,0.08,0,0,724,121.0,0.0,0.0,0.0
경기도,파주시,진서면,한강,임진강,임진강,임진강하류,사천,0,9.29,0,0,0,0,0,0,0,0.0,0,0,0,9.29,0.0,0.0,0.0
경기도,파주시,금촌1동,한강,공릉천,한강본류,한강고양,공릉천하류,22246,4.52,0,0,21815,0,0,0,0,2.75,0,216,215,1.77,98.1,98.1,98.1
경기도,파주시,금촌2동,한강,공릉천,한강본류,한강고양,공릉천하류,31817,2.72,0,0,31817,0,0,0,0,0.98,0,0,0,1.74,100.0,100.0,100.0
경기도,파주시,금촌3동,한강,공릉천,한강본류,한강고양,공릉천하류,26181,17.02,0,0,26115,0,0,0,0,1.92,0,0,66,15.1,99.7,99.7,99.7
경기도,파주시,교하동,한강,공릉천,한강본류,한강고양,공릉천하류 임진강합류전,8372,28.535,0,0,7309,0,0,0,0,3.98,0,527,536,24.555,87.3,87.3,38.2
경기도,파주시,운정1동,한강,소리천,한강본류,한강고양,공릉천하류,47955,5.29,0,0,47933,0,0,0,0,4.76,0,0,22,0.53,100.0,100.0,100.0
경기도,파주시,운정2동,한강,소리천,한강본류,한강고양,공릉천하류,65197,3.21,0,0,65197,0,0,0,0,3.21,0,0,0,0.0,100.0,100.0,100.0
경기도,파주시,운정3동,한강,소리천,한강본류,한강고양,공릉천하류,69964,3.9,0,0,69964,0,0,0,0,3.12,0,0,0,0.78,100.0,100.0,100.0
경기도,파주시,운정4동,,소리천,,,,23748,6.42,0,0,23748,0,0,0,0,4.49,0,0,0,1.93,100.0,100.0,100.0
경기도,파주시,운정5동,,소리천,,,,43292,5.44,0,0,43292,0,0,0,0,3.8,0,0,0,1.64,100.0,100.0,100.0
경기도,파주시,운정6동,,소리천,,,,20539,2.92,0,0,20539,0,0,0,0,2.92,0,0,0,0.0,100.0,100.0,100.0
경기도,이천시,장호원읍,한강,청미천,팔당댐상류,남한강하류,청미수위표 청미천중류,14948,60.44,0,0,13473,0,0,0,0,6.18,0,661,814,54.26,90.1,90.1,71.7
경기도,이천시,부발읍,한강,복하천,팔당댐상류,남한강하류,양화천 복하천중류 복하천하류,36904,41.87,0,0,36188,0,0,0,0,2.21,0,242,474,39.66,98.1,98.1,86.5
경기도,이천시,신둔면,한강,복하천,팔당댐상류,남한강하류,복하천중류,14779,36.47,0,0,13793,0,0,0,0,3.0,0,430,556,33.47,93.3,93.3,92.1
경기도,이천시,백사면,한강,복하천,팔당댐상류,남한강하류,복하천중류 복하천하류,12410,32.57,0,0,11074,0,0,0,0,6.72,0,563,773,25.85,89.2,89.2,87.6
경기도,이천시,호법면,한강,복하천,팔당댐상류,남한강하류,복하천상류 복하천중류,6633,37.94,0,0,5612,0,0,0,0,2.83,0,402,619,35.11,84.6,84.6,74.7
경기도,이천시,마장면,한강,복하천,팔당댐상류,남한강하류,복하천상류,16437,51.39,0,0,15088,0,0,0,0,2.99,0,687,662,48.4,91.8,91.8,91.8
경기도,이천시,대월면,한강,복하천,팔당댐상류,남한강하류,양화천 복하천상류 복하천중류 복하천하류,14880,31.44,0,0,13871,0,0,0,0,3.84,0,300,709,27.6,93.2,93.2,72.9
경기도,이천시,모가면,한강,복하천,팔당댐상류,남한강하류,양화천 복하천상류,4907,40.99,0,0,3895,0,0,0,0,2.51,0,455,557,38.48,79.4,79.4,70.3
경기도,이천시,설성면,한강,복하천,팔당댐상류,남한강하류,양화천 청미천중류,5035,51.7,0,0,3787,0,0,0,0,2.97,0,805,443,48.73,75.2,75.2,51.8
경기도,이천시,율면,한강,복하천,팔당댐상류,남한강하류,청미천중류 응천,2997,36.764,0,0,2353,0,0,0,0,2.294,0,272,372,34.47,78.5,78.5,68.4
경기도,이천시,창전동,한강,복하천,팔당댐상류,남한강하류,복하천중류,17532,1.13,0,0,17021,0,0,0,0,1.1,0,229,282,0.03,97.1,97.1,97.1
경기도,이천시,증포동,한강,복하천,팔당댐상류,남한강하류,복하천중류,57685,8.92,0,0,54533,0,0,0,0,3.9,0,1539,1613,5.02,94.5,94.5,94.5
경기도,이천시,중리동,한강,복하천,팔당댐상류,남한강하류,복하천상류 복하천중류,15788,22.07,0,0,14704,0,0,0,0,6.55,0,529,555,15.52,93.1,93.1,92.4
경기도,이천시,관고동,한강,복하천,팔당댐상류,남한강하류,복하천중류,10330,7.771,0,0,9684,0,0,0,0,3.0,0,214,432,4.771,93.7,93.7,93.7
경기도,안성시,공도읍,한강,유천,안성천,안성천,한천 평택수위표 안성천상류,63335,35.223,0,0,57061,0,0,0,744,7.682,0,1353,4177,27.541,91.3,90.1,83.6
경기도,안성시,보개면,한강,한천,안성천,안성천,고삼댐 한천 안성천상류,5515,53.162,0,0,2594,0,0,0,109,2.702,0,1325,1487,50.46,49.0,47.0,28.4
경기도,안성시,금광면,한강,한천,안성천,안성천,청룡천 안성천상류,7538,71.711,0,0,4384,0,0,0,205,1.256,0,1065,1884,70.455,60.9,58.2,27.0
경기도,안성시,서운면,한강,한천,팔당댐상류 안성천,안성천 남한강하류,청룡천 청미천중류 안성천상류,3565,35.98,0,0,1345,0,0,0,117,0.481,0,778,1325,35.499,41.0,37.7,41.0
경기도,안성시,미양면,한강,한천,안성천,안성천,청룡천 평택수위표 입장천 안성천상류,6443,34.003,0,0,3101,0,0,0,168,2.178,0,1239,1935,31.825,50.7,48.1,28.7
경기도,안성시,대덕면,한강,한천,안성천,안성천,한천 안성천상류,19060,31.359,0,0,13676,0,0,0,781,2.512,0,1267,3336,28.847,75.8,71.8,46.8
경기도,안성시,양성면,한강,한천,안성천,안성천,이동댐 한천 평택수위표,5657,51.415,0,0,1827,0,0,0,88,1.916,0,1987,1755,49.499,33.9,32.3,27.6
경기도,안성시,원곡면,한강,한천,안성천,안성천,진위천합류전 동연교수위표 평택수위표,7007,37.574,0,0,4069,0,0,0,183,2.537,0,1555,1200,35.037,60.7,58.1,49.0
경기도,안성시,일죽면,한강,통복천,팔당댐상류,남한강하류,청미천중류 죽산천 청미천상류,8267,55.888,0,0,5055,0,0,0,190,5.307,0,1353,1669,50.581,63.4,61.1,40.3
경기도,안성시,죽산면,한강 금강,청미천,미호천 팔당댐상류,미호천 남한강하류,미호천상류 죽산천 청미천상류,7487,58.176,0,0,4400,0,0,0,121,4.972,0,1382,1584,53.204,60.4,58.8,35.0
경기도,안성시,삼죽면,한강,청미천,팔당댐상류 안성천,안성천 남한강하류,죽산천 청미천상류 안성천상류,4202,36.097,0,0,1465,0,0,0,100,1.289,0,1238,1399,34.808,37.2,34.9,31.0
경기도,안성시,고삼면,한강,한천,안성천,안성천,고삼댐 한천,2068,27.79,0,0,559,0,0,0,0,0.288,0,547,962,27.502,27.0,27.0,27.0
경기도,안성시,안성1동,한강,한천,안성천,안성천,안성천상류,12419,6.72,0,0,11938,0,0,0,101,1.7,0,334,46,5.02,96.9,96.1,45.2
경기도,안성시,안성2동,한강,한천,안성천,안성천,안성천상류,27241,10.17,0,0,25852,0,0,0,62,2.1,0,412,915,8.07,95.1,94.9,48.0
경기도,안성시,안성3동,한강,한천,안성천,안성천,안성천상류,23045,8.24,0,0,22430,0,0,0,121,2.218,0,435,59,6.022,97.9,97.3,71.9
경기도,김포시,통진읍,한강,서암천,한강본류,한강서해 한강하류 한강고양,포내천 한강하류 임진강합류전,36268,28.924,0,0,26328,0,0,0,0,5.672,0,5422,4518,23.252,72.6,72.6,72.6
경기도,김포시,고촌읍,한강,굴포천  아라천,한강본류,한강고양,아라천 계양천합류후 굴포천,48955,25.03,0,0,43137,0,0,0,0,2.283,0,4773,1045,22.747,88.1,88.1,88.1
경기도,김포시,양촌읍,한강,검단천  대포천,한강본류,한강서해 한강고양,포내천 임진강합류전,33350,33.65,0,0,29333,0,0,0,0,3.578,0,3182,835,30.072,88.0,88.0,88.0
경기도,김포시,대곶면,한강,호동천,한강본류,한강서해 한강고양,포내천 임진강합류전,14963,42.75,0,0,9141,0,0,0,0,4.79,0,1565,4257,37.96,61.1,61.1,61.1
경기도,김포시,월곶면,한강,포내천  석정천,한강본류,한강서해 한강하류,포내천 한강하류,6343,51.95,0,0,4528,0,0,0,0,1.173,0,710,1105,50.777,71.4,71.4,71.4
경기도,김포시,하성면,한강,양택천  국사천,한강본류,한강하류 한강고양,한강하류 임진강합류전,9250,54.85,0,0,6963,0,0,0,0,2.841,0,1184,1103,52.009,75.3,75.3,75.3
경기도,김포시,김포본동,한강,관청천,한강본류,한강고양,계양천합류후 임진강합류전,61139,11.81,0,0,57736,0,0,0,0,3.928,0,200,3203,7.882,94.4,94.4,94.4
경기도,김포시,장기본동,한강,나진포천,한강본류,한강고양,계양천합류후 임진강합류전,39529,2.88,0,0,38676,0,0,0,0,2.301,0,422,431,0.579,97.8,97.8,97.8
경기도,김포시,사우동,한강,계양천,한강본류,한강고양,계양천합류후,22934,3.325,0,0,21555,0,0,0,0,1.811,0,820,559,1.514,94.0,94.0,94.0
경기도,김포시,풍무동,한강,계양천,한강본류,한강고양,계양천합류후,61901,4.39,0,0,60730,0,0,0,0,3.364,0,106,1065,1.026,98.1,98.1,96.0
경기도,김포시,장기동,한강,나진포천,한강본류,한강고양,임진강합류전,41650,3.936,0,0,40806,0,0,0,0,2.3,0,464,380,1.636,98.0,98.0,98.0
경기도,김포시,구래동,한강,가마지천,한강본류,한강고양,임진강합류전,45786,2.74,0,0,44723,0,0,0,0,2.048,0,271,792,0.692,97.7,97.7,97.7
경기도,김포시,마산동,한강,가마지천,한강본류,한강고양,임진강합류전,36277,2.871,0,0,34911,0,0,0,0,2.871,0,519,847,0.0,96.2,96.2,96.2
경기도,김포시,운양동,한강,계양천,한강본류,한강고양,계양천합류후 임진강합류전,50455,7.49,0,0,49020,0,0,0,0,3.951,0,735,700,3.539,97.2,97.2,96.4
경기도,화성시,봉담읍,한강,동화천,안성천,안성천 시화호,자안천 남양방조제 황구지천상류 황구지천하류 반월천,97408,42.726,0,0,89765,0,0,0,0,11.83,0,7509,134,30.896,92.2,92.2,92.2
경기도,화성시,우정읍,한강,어은천,안성천,시화호,자안천 남양방조제,20253,61.674,0,0,14351,0,0,0,0,11.113,0,5790,112,50.561,70.9,70.9,54.5
경기도,화성시,향남읍,한강,발안천,안성천,안성천 시화호,남양방조제 진위천 동연교수위표 황구지천하류,94461,50.012,0,0,80695,0,0,0,0,16.03,0,13165,601,33.982,85.4,85.4,85.4
경기도,화성시,남양읍,한강,남양천,안성천,시화호,자안천 송산면,61434,67.406,0,0,54232,0,0,0,0,5.66,0,7130,72,61.746,88.3,88.3,76.8
경기도,화성시,매송면,한강,동화천,안성천,시화호,반월천,6807,27.277,0,0,5812,0,0,0,0,4.02,0,938,57,23.257,85.4,85.4,50.1
경기도,화성시,비봉면,한강,동화천,안성천,시화호,자안천 송산면 반월천,8122,38.543,0,0,4094,0,0,0,0,3.213,0,3959,69,35.33,50.4,50.4,38.7
