시도명,시군구명,읍면동명,행정동코드,사회취약지수
인천광역시,남동구,구월3동,2820052100,17.459578402820604
인천광역시,남동구,구월4동,2820052200,38.07839633529993
인천광역시,남동구,간석1동,2820053000,33.684628049427765
인천광역시,남동구,간석2동,2820054000,35.16635033511897
인천광역시,남동구,간석3동,2820055000,35.00082524671658
인천광역시,남동구,간석4동,2820055100,32.31382371885921
인천광역시,남동구,만수1동,2820056000,38.336414516281906
인천광역시,남동구,만수2동,2820057000,31.760448387906987
인천광역시,남동구,만수3동,2820058000,32.951301907372674
인천광역시,남동구,만수4동,2820058100,33.947116383986945
인천광역시,남동구,만수5동,2820058200,38.78494249857144
인천광역시,남동구,만수6동,2820058300,34.063686292094495
인천광역시,남동구,남촌도림동,2820066000,36.94206964330578
인천광역시,남동구,논현1동,2820069000,28.56793000600283
인천광역시,남동구,논현2동,2820070000,31.842014740451518
인천광역시,남동구,논현고잔동,2820071000,26.48922261193408
인천광역시,남동구,장수서창동,2820065000,35.78630967986242
인천광역시,남동구,서창2동,2820065500,33.26611402656655
인천광역시,부평구,부평1동,2823751000,28.907142221697203
인천광역시,부평구,부평2동,2823752000,37.85822710833409
인천광역시,부평구,부평3동,2823753000,37.962092228408174
인천광역시,부평구,부평4동,2823754000,31.9943123067524
인천광역시,부평구,부평5동,2823755000,31.86179513417704
인천광역시,부평구,부평6동,2823756000,36.90850456334011
인천광역시,부평구,산곡1동,2823757000,29.549450665894376
인천광역시,부평구,산곡2동,2823758000,29.487667460702703
인천광역시,부평구,산곡3동,2823758100,40.67211317132468
인천광역시,부평구,산곡4동,2823758200,30.907210089096832
인천광역시,부평구,청천1동,2823759100,28.44951006611394
인천광역시,부평구,청천2동,2823759200,30.323145874491058
인천광역시,부평구,갈산1동,2823764100,27.90380612471028
인천광역시,부평구,갈산2동,2823764200,35.72741814579234
인천광역시,부평구,삼산1동,2823764600,28.73388849975369
인천광역시,부평구,부개1동,2823765000,41.30757358219766
인천광역시,부평구,부개2동,2823766000,30.656142496838363
인천광역시,부평구,부개3동,2823766100,24.310893225983957
인천광역시,부평구,일신동,2823767000,37.26815250498498
인천광역시,부평구,십정1동,2823768000,27.444611106268084
인천광역시,부평구,십정2동,2823769000,37.60041931101997
인천광역시,부평구,삼산2동,2823764800,25.70029030726243
인천광역시,계양구,효성1동,2824560100,28.963686347839392
인천광역시,계양구,효성2동,2824560200,28.72154245754902
인천광역시,계양구,계산1동,2824561100,27.935403126940724
인천광역시,계양구,계산2동,2824561200,30.913860733286924
인천광역시,계양구,계산3동,2824561300,21.165628554014788
인천광역시,계양구,작전1동,2824562100,23.997646728226556
인천광역시,계양구,작전2동,2824562200,27.93292435999134
인천광역시,계양구,작전서운동,2824564000,20.899668344268495
인천광역시,계양구,계양2동,2824572000,26.248998667853172
인천광역시,계양구,계산4동,2824561400,19.063408816284323
인천광역시,계양구,계양1동,2824571000,30.26290700965964
인천광역시,계양구,계양3동,2824573000,26.566026790380864
인천광역시,서구,검암경서동,2826051500,21.573746927351685
인천광역시,서구,연희동,2826053000,28.618426238848304
인천광역시,서구,가정1동,2826054200,28.879054884094764
인천광역시,서구,가정2동,2826054300,20.420585454849675
인천광역시,서구,가정3동,2826054400,24.912980094013275
인천광역시,서구,석남1동,2826055000,32.078126737839376
인천광역시,서구,석남2동,2826056000,37.23434968102827
인천광역시,서구,석남3동,2826056100,30.485151720357344
인천광역시,서구,가좌1동,2826058000,31.735379608892618
인천광역시,서구,가좌2동,2826059000,30.069460492947332
인천광역시,서구,가좌3동,2826060000,35.468193461120556
인천광역시,서구,가좌4동,2826061000,33.34872303539941
인천광역시,서구,신현원창동,2826057500,30.200726947492473
인천광역시,서구,청라1동,2826053600,19.472270306567232
인천광역시,서구,청라2동,2826053700,23.779191128683433
인천광역시,서구,청라3동,2826053900,21.94500931445903
인천광역시,서구,검단동,2826068000,26.330820037312293
인천광역시,서구,불로대곡동,2826069000,30.31238278018246
인천광역시,서구,오류왕길동,2826072000,30.49591909584389
인천광역시,서구,당하동,2826071000,22.57505751033793
인천광역시,서구,마전동,2826073000,23.406740061151226
인천광역시,서구,원당동,2826070000,25.23838457051276
인천광역시,서구,아라동,2826074000,28.350437335439132
인천광역시,미추홀구,숭의2동,2817751000,41.12810104673301
인천광역시,미추홀구,숭의4동,2817753000,39.893015009844454
인천광역시,미추홀구,용현2동,2817755000,33.73037755823405
인천광역시,미추홀구,용현3동,2817756000,43.98825732611557
인천광역시,미추홀구,용현5동,2817757000,28.86964746367327
인천광역시,미추홀구,학익1동,2817758000,28.818932733670515
인천광역시,미추홀구,학익2동,2817759000,38.707049041543684
인천광역시,미추홀구,도화1동,2817760000,37.79338867528545
인천광역시,미추홀구,주안1동,2817762000,21.487007697084426
인천광역시,미추홀구,주안2동,2817763000,35.814146569153486
인천광역시,미추홀구,주안3동,2817764000,34.370317723308425
인천광역시,미추홀구,주안4동,2817765000,38.182920927956815
인천광역시,미추홀구,주안5동,2817766000,34.059582166727644
인천광역시,미추홀구,주안6동,2817767000,37.5131275402641
인천광역시,미추홀구,주안7동,2817768000,42.72814489854696
인천광역시,미추홀구,주안8동,2817769000,35.450374371717416
인천광역시,미추홀구,관교동,2817770000,38.36982874473424
인천광역시,미추홀구,문학동,2817771000,23.41255771958709
인천광역시,미추홀구,숭의1·3동,2817752000,33.408585938933335
인천광역시,미추홀구,용현1·4동,2817754000,25.630390530497436
인천광역시,미추홀구,도화2·3동,2817761000,32.45009589483194
인천광역시,강화군,강화읍,2871025000,48.19138590647521
인천광역시,강화군,선원면,2871031000,50.23070567017909
인천광역시,강화군,불은면,2871032000,73.51312699111209
인천광역시,강화군,길상면,2871033000,61.359690781530475
인천광역시,강화군,화도면,2871034000,74.02761934123059
인천광역시,강화군,양도면,2871035000,76.12259599063262
인천광역시,강화군,내가면,2871036000,76.37296243709201
인천광역시,강화군,하점면,2871037000,80.16085847217727
인천광역시,강화군,양사면,2871038000,80.18121973267812
인천광역시,강화군,송해면,2871039000,72.56332596982696
인천광역시,강화군,교동면,2871040000,79.15455069138379
인천광역시,강화군,삼산면,2871041000,76.6695413513784
인천광역시,강화군,서도면,2871042000,82.30989274386798
인천광역시,옹진군,북도면,2872031000,67.6297386927199
인천광역시,옹진군,연평면,2872038000,26.444550943070443
인천광역시,옹진군,백령면,2872033000,39.16478371267974
인천광역시,옹진군,대청면,2872034000,48.521617541481845
인천광역시,옹진군,덕적면,2872035000,70.43321925678168
인천광역시,옹진군,자월면,2872037000,66.93656383227624
인천광역시,옹진군,영흥면,2872036000,47.02125081918469
광주광역시,동구,충장동,2911052500,20.044128929555765
광주광역시,동구,동명동,2911054500,36.2686996689293
광주광역시,동구,계림1동,2911056000,35.10000546402443
광주광역시,동구,계림2동,2911057000,37.718173093476686
광주광역시,동구,산수1동,2911059000,37.23140435989339
광주광역시,동구,산수2동,2911060000,45.83794021131478
광주광역시,동구,지산1동,2911062000,31.278974282358035
광주광역시,동구,지산2동,2911063000,37.930135853380385
광주광역시,동구,서남동,2911065500,9.337008032631108
광주광역시,동구,학동,2911068500,40.888839855898176
광주광역시,동구,학운동,2911071000,53.794748539329895
광주광역시,동구,지원1동,2911073000,41.88189937569759
광주광역시,동구,지원2동,2911074000,32.719979384056295
광주광역시,서구,양동,2914057500,73.5815815979741
광주광역시,서구,양3동,2914059000,49.122093789810364
광주광역시,서구,농성1동,2914065000,35.729777196529696
광주광역시,서구,농성2동,2914066000,35.039343929580824
광주광역시,서구,광천동,2914073000,29.536137244419425
광주광역시,서구,유덕동,2914074000,22.613479449605805
광주광역시,서구,상무1동,2914075100,20.279251783028425
광주광역시,서구,상무2동,2914075200,31.01412759891524
광주광역시,서구,화정1동,2914076000,29.62193078018618
광주광역시,서구,화정2동,2914077000,35.07841483401125
광주광역시,서구,화정3동,2914078000,38.66602581968344
광주광역시,서구,화정4동,2914079000,36.18546917761028
광주광역시,서구,서창동,2914080000,36.32856823398644
광주광역시,서구,치평동,2914074500,19.80202926129999
광주광역시,서구,풍암동,2914083000,21.783152064821213
광주광역시,서구,금호1동,2914082100,32.70047458445157
광주광역시,서구,금호2동,2914082400,20.43638316387332
광주광역시,서구,동천동,2914084000,27.1492544524985
광주광역시,남구,양림동,2915551000,44.751518592453074
광주광역시,남구,방림1동,2915552000,39.88147120910088
광주광역시,남구,방림2동,2915553000,43.60194374721685
광주광역시,남구,사직동,2915554500,46.023803896866475
광주광역시,남구,월산동,2915560500,44.683066101464036
광주광역시,남구,월산4동,2915563000,43.264958314878356
광주광역시,남구,월산5동,2915564000,43.56329922568076
광주광역시,남구,백운1동,2915567000,42.31095142811308
광주광역시,남구,백운2동,2915568000,37.60743585961058
광주광역시,남구,주월1동,2915569000,32.66968485790286
광주광역시,남구,주월2동,2915570000,44.893310683838486
광주광역시,남구,송암동,2915572000,32.61756513731244
광주광역시,남구,봉선1동,2915553700,37.29213213911849
광주광역시,남구,봉선2동,2915553800,34.232011846111085
광주광역시,남구,대촌동,2915573000,49.87559233377933
광주광역시,남구,진월동,2915570500,30.645839888888975
광주광역시,남구,효덕동,2915571000,31.716791923570163
광주광역시,북구,중흥동,2917053500,33.37756791257552
광주광역시,북구,중흥1동,2917051000,30.186394109771335
광주광역시,북구,중앙동,2917055500,31.002439654418012
광주광역시,북구,임동,2917057000,29.65688625281453
광주광역시,북구,신안동,2917058000,35.526313749719876
광주광역시,북구,용봉동,2917059000,21.195364328760217
광주광역시,북구,운암1동,2917060100,34.929064094101406
광주광역시,북구,운암2동,2917060200,43.05259995619675
광주광역시,북구,운암3동,2917060300,32.270278822673944
광주광역시,북구,동림동,2917061500,30.143874040460283
광주광역시,북구,우산동,2917062000,43.64453225024275
광주광역시,북구,풍향동,2917063500,30.29928398571971
광주광역시,북구,문화동,2917065000,34.62565546352806
광주광역시,북구,문흥1동,2917065600,32.02947649949278
광주광역시,북구,문흥2동,2917065700,33.0732683840878
광주광역시,북구,두암1동,2917066100,42.91613073571369
광주광역시,북구,두암2동,2917066200,40.586811243036074
광주광역시,북구,두암3동,2917066300,52.20331493243311
광주광역시,북구,삼각동,2917066600,25.143663673592847
광주광역시,북구,매곡동,2917067300,29.252656481852185
광주광역시,북구,오치1동,2917067600,30.821740639596435
광주광역시,북구,오치2동,2917067700,39.36364998830432
광주광역시,북구,석곡동,2917068500,60.3695190746064
광주광역시,북구,일곡동,2917066900,20.503214840644215
광주광역시,북구,양산동,2917069600,27.282548546768297
광주광역시,북구,건국동,2917069500,25.83338319053713
광주광역시,북구,신용동,2917069700,22.255527332805144
광주광역시,광산구,송정1동,2920051500,30.439957740580688
광주광역시,광산구,송정2동,2920052500,38.42799475540604
광주광역시,광산구,신흥동,2920055000,39.75735834580085
광주광역시,광산구,어룡동,2920056500,26.278655424169916
광주광역시,광산구,비아동,2920062000,27.815656229059964
광주광역시,광산구,첨단2동,2920062600,14.328271381113215
광주광역시,광산구,수완동,2920063700,19.2320103690183
광주광역시,광산구,임곡동,2920065000,71.43729886870187
광주광역시,광산구,본량동,2920069000,75.30470696412063
광주광역시,광산구,신창동,2920070000,15.203483548534386
광주광역시,광산구,도산동,2920054000,28.67853026945266
광주광역시,광산구,우산동,2920058000,29.88545840952247
광주광역시,광산구,월곡1동,2920060000,35.42028365387169
광주광역시,광산구,월곡2동,2920061000,31.91809635070666
광주광역시,광산구,하남동,2920064000,19.907779323163044
광주광역시,광산구,동곡동,2920066000,67.0283356954436
광주광역시,광산구,평동,2920067000,39.81327363997998
광주광역시,광산구,삼도동,2920068000,83.56124691540349
광주광역시,광산구,첨단1동,2920062400,15.537281750299142
광주광역시,광산구,운남동,2920063500,21.675978711209428
광주광역시,광산구,신가동,2920063000,18.47511119101204
대전광역시,동구,효동,3011053000,33.54532730841674
대전광역시,동구,판암1동,3011055100,46.24594689164707
대전광역시,동구,판암2동,3011055200,60.813878028362566
대전광역시,동구,용운동,3011056000,23.073693066958757
대전광역시,동구,자양동,3011059000,20.65604394942833
대전광역시,동구,가양1동,3011062000,37.760667216140654
대전광역시,동구,가양2동,3011063000,27.924239305494332
대전광역시,동구,용전동,3011064000,21.844162613415435
대전광역시,동구,홍도동,3011067000,26.31618930875786
대전광역시,동구,대청동,3011072500,61.51575848884927
대전광역시,동구,산내동,3011074000,39.64756755046409
대전광역시,동구,중앙동,3011051500,62.35108254667817
대전광역시,동구,신인동,3011054500,38.77896564288599
대전광역시,동구,대동,3011058500,37.55382926716553
대전광역시,동구,성남동,3011066500,41.93835422978641
대전광역시,동구,삼성동,3011069500,44.85594872681175
대전광역시,중구,은행선화동,3014053500,27.56522680375516
대전광역시,중구,목동,3014055000,27.60128283012856
대전광역시,중구,중촌동,3014056000,37.7610356788704
대전광역시,중구,대흥동,3014057500,31.396465591429056
대전광역시,중구,문창동,3014060500,54.80450075228256
대전광역시,중구,석교동,3014062000,49.18270481803461
대전광역시,중구,대사동,3014063000,42.2152922301754
대전광역시,중구,부사동,3014064000,48.00951115734853
대전광역시,중구,용두동,3014065500,26.497062208588385
대전광역시,중구,오류동,3014067000,38.2234157601268
대전광역시,중구,태평1동,3014068000,34.57605698993708
대전광역시,중구,태평2동,3014069000,39.693187316142506
대전광역시,중구,유천1동,3014070000,43.277652878121565
대전광역시,중구,유천2동,3014071000,45.16413577395754
대전광역시,중구,문화1동,3014072000,35.541781877764436
대전광역시,중구,문화2동,3014073000,43.533167313876916
대전광역시,중구,산성동,3014074000,41.90941700120119
대전광역시,서구,복수동,3017051000,27.839985895643814
대전광역시,서구,가수원동,3017059000,39.92854344116233
대전광역시,서구,도안동,3017059300,22.353693057820408
대전광역시,서구,도마1동,3017052000,35.14649727079947
대전광역시,서구,도마2동,3017053000,34.661971207917745
대전광역시,서구,정림동,3017053500,40.6336338867577
대전광역시,서구,변동,3017054000,39.36705858177723
대전광역시,서구,용문동,3017055000,27.732510256750224
대전광역시,서구,탄방동,3017055500,15.1836801921532
대전광역시,서구,둔산1동,3017063000,31.569379298082968
대전광역시,서구,둔산2동,3017064000,20.033036606031185
대전광역시,서구,괴정동,3017056000,15.223831874053573
대전광역시,서구,가장동,3017057000,36.64173714779754
대전광역시,서구,내동,3017057500,33.4523885505054
대전광역시,서구,갈마1동,3017058100,22.432299288554525
대전광역시,서구,갈마2동,3017058200,13.219256982541635
대전광역시,서구,월평1동,3017058600,16.996760194189548
대전광역시,서구,월평2동,3017058700,43.54467613284246
대전광역시,서구,월평3동,3017058800,30.088473671855613
대전광역시,서구,만년동,3017065000,16.151929052693312
대전광역시,서구,기성동,3017060000,69.61808344990904
대전광역시,서구,관저1동,3017059600,19.540940412701254
대전광역시,서구,관저2동,3017059700,21.850425954479192
대전광역시,서구,둔산3동,3017066000,34.49767709411909
대전광역시,유성구,온천2동,3020054000,14.837513861285043
대전광역시,유성구,신성동,3020055000,19.968304353045617
대전광역시,유성구,전민동,3020057000,19.856631344741977
대전광역시,유성구,노은1동,3020054600,22.810198117584584
대전광역시,유성구,구즉동,3020058000,19.80180972519394
대전광역시,유성구,관평동,3020060000,19.790134597718442
대전광역시,유성구,온천1동,3020053000,14.791034842503207
대전광역시,유성구,노은2동,3020054700,24.67767638306825
대전광역시,유성구,노은3동,3020054800,28.2950029618803
대전광역시,유성구,진잠동,3020052000,27.749127796373664
대전광역시,유성구,학하동,3020052600,20.385916772358463
대전광역시,유성구,상대동,3020052700,26.7544182773467
대전광역시,유성구,원신흥동,3020061000,25.015419377829755
대전광역시,대덕구,오정동,3023051000,28.24977128376098
대전광역시,대덕구,대화동,3023052000,39.32882424596082
대전광역시,대덕구,회덕동,3023052500,38.111516069289905
대전광역시,대덕구,비래동,3023053300,33.497889681733895
대전광역시,대덕구,중리동,3023054600,29.91884930536626
대전광역시,대덕구,법1동,3023060000,36.0767804019389
대전광역시,대덕구,법2동,3023061000,35.24859659373793
대전광역시,대덕구,신탄진동,3023055000,30.771317458347475
대전광역시,대덕구,석봉동,3023056000,26.86210910146948
대전광역시,대덕구,덕암동,3023057000,31.927282854633603
대전광역시,대덕구,목상동,3023058000,19.600472367267972
대전광역시,대덕구,송촌동,3023054300,21.339599790315052
울산광역시,중구,학성동,3111051000,44.330872692550685
울산광역시,중구,반구1동,3111052000,31.891264633513178
울산광역시,중구,반구2동,3111053000,36.491457197250796
울산광역시,중구,복산동,3111055500,30.504998978805197
울산광역시,중구,우정동,3111059000,36.61994152918358
울산광역시,중구,태화동,3111060000,30.507817993108837
울산광역시,중구,다운동,3111061000,34.89665083265383
울산광역시,중구,병영1동,3111062000,32.40919359405915
울산광역시,중구,병영2동,3111063000,32.08375115925083
울산광역시,중구,약사동,3111064000,25.310702634294746
울산광역시,중구,성안동,3111065000,26.20580024117466
울산광역시,중구,중앙동,3111058500,48.5820974145685
울산광역시,남구,신정1동,3114051000,39.3369053791228
울산광역시,남구,신정2동,3114052000,27.370370078058826
울산광역시,남구,신정3동,3114053000,33.51285305961738
울산광역시,남구,신정4동,3114054000,28.98620739762156
울산광역시,남구,신정5동,3114055000,25.611349329115797
울산광역시,남구,달동,3114056000,25.92581951432178
울산광역시,남구,삼산동,3114057000,18.165885326412084
울산광역시,남구,삼호동,3114058500,26.3588878226529
울산광역시,남구,무거동,3114059500,14.996981328685596
울산광역시,남구,옥동,3114060000,26.4829737128503
울산광역시,남구,야음장생포동,3114067000,44.44203526293055
울산광역시,남구,대현동,3114062500,29.914396356832746
울산광역시,남구,수암동,3114063500,27.42573447396547
울산광역시,남구,선암동,3114064000,30.47464886340722
울산광역시,동구,방어동,3117051000,30.137575545695633
울산광역시,동구,일산동,3117052000,39.23004438615519
울산광역시,동구,화정동,3117053000,33.59572245157792
울산광역시,동구,대송동,3117054000,25.967059259228662
울산광역시,동구,전하1동,3117055000,30.945746173183664
울산광역시,동구,남목1동,3117058000,40.02316888479017
울산광역시,동구,남목2동,3117059000,31.030389298205975
울산광역시,동구,남목3동,3117060000,34.95680079991377
울산광역시,동구,전하2동,3117056000,31.777603661111282
울산광역시,북구,농소1동,3120051000,28.040416553811536
울산광역시,북구,농소2동,3120052000,24.514113662223565
울산광역시,북구,농소3동,3120053000,18.68359238953253
울산광역시,북구,강동동,3120054000,35.56649600154883
울산광역시,북구,효문동,3120056000,18.58632389717046
울산광역시,북구,송정동,3120057000,20.18485558053653
울산광역시,북구,양정동,3120058000,17.582954963811844
울산광역시,북구,염포동,3120059000,27.057152080415893
울산광역시,울주군,온산읍,3171025000,31.377872364281306
울산광역시,울주군,언양읍,3171025300,31.47755446523014
울산광역시,울주군,온양읍,3171025600,27.72960956163236
울산광역시,울주군,범서읍,3171025900,23.11631035649267
울산광역시,울주군,청량읍,3171026200,29.1575529269112
울산광역시,울주군,삼남읍,3171026500,32.538961047354995
울산광역시,울주군,서생면,3171031000,45.193703490432746
울산광역시,울주군,웅촌면,3171034000,46.65934321152038
울산광역시,울주군,두동면,3171036000,60.22608766987501
울산광역시,울주군,두서면,3171037000,74.64442502452255
울산광역시,울주군,상북면,3171038000,53.34422232086682
울산광역시,울주군,삼동면,3171040000,73.76950889242895
세종특별자치시,세종시,조치원읍,3611025000,26.63861076626379
세종특별자치시,세종시,연기면,3611031000,30.09602723182428
세종특별자치시,세종시,연동면,3611032000,58.319542876606945
세종특별자치시,세종시,부강면,3611033000,43.59496526030257
세종특별자치시,세종시,금남면,3611034000,54.867660378570434
세종특별자치시,세종시,장군면,3611035000,20.474619524381907
세종특별자치시,세종시,연서면,3611036000,51.33612921188282
세종특별자치시,세종시,전의면,3611037000,50.323202221314986
세종특별자치시,세종시,전동면,3611038000,58.281476010739176
세종특별자치시,세종시,소정면,3611039000,47.38351541992642
세종특별자치시,세종시,해밀동,3611052500,26.863400889153972
세종특별자치시,세종시,반곡동,3611055600,22.425390254653088
세종특별자치시,세종시,도담동,3611052000,23.712130130194055
세종특별자치시,세종시,어진동,3611052300,14.45887375539437
세종특별자치시,세종시,새롬동,3611051500,25.32993605961826
세종특별자치시,세종시,나성동,3611051800,15.427526646630168
세종특별자치시,세종시,종촌동,3611054000,24.81057646854718
세종특별자치시,세종시,아름동,3611053000,23.04320841427331
세종특별자치시,세종시,고운동,3611055000,28.370174494701466
세종특별자치시,세종시,한솔동,3611051000,21.85381817373212
세종특별자치시,세종시,대평동,3611057000,22.120987651650108
세종특별자치시,세종시,보람동,3611056000,24.720255459914224
세종특별자치시,세종시,다정동,3611058000,25.827221505664838
세종특별자치시,세종시,소담동,3611055500,25.47924454845723
경기도,장안구,파장동,4111156000,30.0642422160576
경기도,장안구,율천동,4111156600,15.088983951481758
경기도,장안구,정자1동,4111157100,23.977636755178562
경기도,장안구,정자2동,4111157200,26.001297283946506
경기도,장안구,영화동,4111158000,41.46244729116811
경기도,장안구,송죽동,4111159100,29.49582529290983
경기도,장안구,조원1동,4111159700,28.672805239497944
경기도,장안구,연무동,4111160000,35.247255850971655
경기도,장안구,정자3동,4111157300,14.775921208453832
경기도,장안구,조원2동,4111159800,27.827167367139193
경기도,권선구,세류1동,4111352000,35.5028461986238
경기도,권선구,세류2동,4111353000,34.423645060772486
경기도,권선구,세류3동,4111354000,35.00926729458854
경기도,권선구,평동,4111355000,27.04218264332733
경기도,권선구,서둔동,4111356000,26.104039719252604
경기도,권선구,구운동,4111365000,26.131292059368512
경기도,권선구,권선1동,4111367000,15.677171499422574
경기도,권선구,곡선동,4111369000,12.036327812630137
경기도,권선구,입북동,4111370000,22.553783682590225
경기도,권선구,권선2동,4111368000,22.053385282106706
경기도,권선구,금곡동,4111366200,24.975438364604923
경기도,권선구,호매실동,4111366400,27.469367139708112
경기도,팔달구,지동,4111570000,50.091969356969976
경기도,팔달구,우만1동,4111571000,28.74229796927738
경기도,팔달구,우만2동,4111572000,18.35991024517938
경기도,팔달구,인계동,4111573000,17.00968041614162
경기도,팔달구,매교동,4111565000,26.182606674088603
경기도,팔달구,매산동,4111566000,38.318819119766175
경기도,팔달구,고등동,4111567000,36.921879499684536
경기도,팔달구,화서1동,4111568000,37.14519452390764
경기도,팔달구,화서2동,4111569000,20.806907426121146
경기도,팔달구,행궁동,4111574000,42.57755460438878
경기도,영통구,매탄1동,4111751000,25.795464910542236
경기도,영통구,매탄2동,4111752000,25.195032654988548
경기도,영통구,매탄3동,4111753000,14.056316736439012
경기도,영통구,매탄4동,4111754000,18.530462139070583
경기도,영통구,원천동,4111755000,19.958776872813864
경기도,영통구,광교1동,4111760000,11.698519311196458
경기도,영통구,광교2동,4111761000,22.756148222363237
경기도,영통구,영통1동,4111757000,17.200904243701608
경기도,영통구,영통2동,4111758000,6.5988517174610895
경기도,영통구,영통3동,4111758500,12.380112422066784
경기도,영통구,망포1동,4111759300,19.631143253606183
경기도,영통구,망포2동,4111759600,23.425798854640817
경기도,수정구,신흥1동,4113151000,34.061997004608855
경기도,수정구,신흥2동,4113152000,26.361405808027765
경기도,수정구,신흥3동,4113153000,29.6506826006928
경기도,수정구,태평1동,4113154000,35.03381195206069
경기도,수정구,태평2동,4113155000,31.61618859994914
경기도,수정구,태평3동,4113156000,35.24626143978417
경기도,수정구,태평4동,4113156100,29.72230977249523
경기도,수정구,수진1동,4113157000,44.69760215999913
경기도,수정구,수진2동,4113158000,42.48436436825743
경기도,수정구,단대동,4113159000,30.919927198329283
경기도,수정구,산성동,4113160000,33.341732961488944
경기도,수정구,양지동,4113161000,28.292099986448726
경기도,수정구,신촌동,4113163000,24.183125280774235
경기도,수정구,고등동,4113164000,25.73301982818415
경기도,수정구,시흥동,4113165000,25.49474264635274
경기도,수정구,복정동,4113162000,5.205801714424281
경기도,수정구,위례동,4113162500,30.742182732055934
경기도,중원구,성남동,4113351000,26.424198415025007
경기도,중원구,금광1동,4113353000,26.333725777303112
경기도,중원구,금광2동,4113354000,27.810070628287036
경기도,중원구,은행1동,4113355000,25.23964091378412
경기도,중원구,은행2동,4113356000,30.97404071932791
경기도,중원구,상대원1동,4113357000,30.2475004109589
경기도,중원구,상대원2동,4113358000,30.72384219136342
경기도,중원구,상대원3동,4113359000,33.0770471898881
경기도,중원구,하대원동,4113366000,29.18440903614885
경기도,중원구,도촌동,4113367000,29.881698609933764
경기도,중원구,중앙동,4113352500,31.41659987786096
경기도,분당구,분당동,4113551000,26.923137806078945
경기도,분당구,수내3동,4113554000,21.458492263848548
경기도,분당구,수내1동,4113552000,25.816646107761986
경기도,분당구,수내2동,4113553000,32.793594492508674
경기도,분당구,정자2동,4113556000,27.761237048477184
경기도,분당구,정자3동,4113557000,25.36428203402214
경기도,분당구,서현1동,4113558000,24.250404895223507
경기도,분당구,서현2동,4113559000,25.74456136558582
경기도,분당구,이매1동,4113560000,27.885595916994397
경기도,분당구,이매2동,4113561000,32.520509552569145
경기도,분당구,야탑1동,4113562000,30.989181002429493
경기도,분당구,야탑3동,4113564000,28.747098272963505
경기도,분당구,야탑2동,4113563000,38.16637865396807
경기도,분당구,구미동,4113567000,32.43373409482187
경기도,분당구,운중동,4113568000,25.840617724005366
경기도,분당구,금곡동,4113566200,34.53498352466258
경기도,분당구,구미1동,4113566500,24.584924629963172
경기도,분당구,삼평동,4113565500,25.02010125361565
경기도,분당구,판교동,4113565000,26.631892706100285
경기도,분당구,백현동,4113565700,24.70192401672437
경기도,분당구,정자1동,4113555000,22.67246619532852
경기도,분당구,정자동,4113554500,24.056273133472413
경기도,의정부시,의정부2동,4115052000,25.476528149205947
경기도,의정부시,호원1동,4115054500,38.346163498075654
경기도,의정부시,장암동,4115056100,37.99070501496002
경기도,의정부시,신곡1동,4115056700,30.597177736186026
경기도,의정부시,신곡2동,4115056800,30.561095637920143
경기도,의정부시,송산1동,4115057300,30.06999016934891
경기도,의정부시,자금동,4115058000,32.18237563094317
경기도,의정부시,녹양동,4115062000,35.11870497251414
경기도,의정부시,호원2동,4115055500,36.36359593412737
경기도,의정부시,흥선동,4115061500,33.68584163563962
경기도,의정부시,가능동,4115059500,33.36278819113984
경기도,의정부시,의정부1동,4115051000,24.581623370905305
경기도,의정부시,송산2동,4115057600,26.511040674459707
경기도,의정부시,송산3동,4115057800,31.160403649633317
경기도,의정부시,고산동,4115063000,27.78583496404554
경기도,만안구,안양1동,4117151000,25.699902032813316
경기도,만안구,안양2동,4117152000,32.1790029408147
경기도,만안구,안양3동,4117153000,34.33360800656087
경기도,만안구,안양4동,4117154000,38.449076248556096
경기도,만안구,안양5동,4117155000,38.4385467711904
경기도,만안구,안양6동,4117156000,25.18229750601908
경기도,만안구,안양7동,4117157000,29.49598974530953
경기도,만안구,안양8동,4117158000,34.1160455651896
경기도,만안구,안양9동,4117158100,37.11521736278854
경기도,만안구,석수1동,4117159000,31.093282851613544
경기도,만안구,석수2동,4117160000,30.436072592173595
경기도,만안구,박달1동,4117162100,38.107920363605494
경기도,만안구,박달2동,4117163000,26.51110735561065
경기도,만안구,충훈동,4117161100,30.241397341192727
경기도,동안구,비산1동,4117351000,26.713107564660625
경기도,동안구,비산2동,4117352000,26.211128441860183
경기도,동안구,비산3동,4117353000,27.178669802598122
경기도,동안구,부흥동,4117354000,29.140459144543602
경기도,동안구,달안동,4117354600,22.23197916884329
경기도,동안구,관양동,4117355200,29.23047361504863
경기도,동안구,부림동,4117356600,16.41192530174539
경기도,동안구,평촌동,4117357000,22.812352809392404
경기도,동안구,평안동,4117357600,24.06140791967238
경기도,동안구,귀인동,4117357800,25.99426322542674
경기도,동안구,호계1동,4117358000,23.371197591663627
경기도,동안구,호계2동,4117359000,24.889987272357892
경기도,동안구,호계3동,4117360000,26.692473667706423
경기도,동안구,범계동,4117361000,23.521854153215486
경기도,동안구,신촌동,4117362000,25.355919683686963
경기도,동안구,갈산동,4117363000,31.076426309410287
경기도,동안구,인덕원동,4117355900,24.107389468995535
경기도,원미구,심곡1동,4119251000,31.499090444211486
경기도,원미구,심곡2동,4119252000,34.3026012885279
