시도,행정구역명,총인구(명),총면적,하수도설치율,공공하수처리구역 인구보급률,고도처리인구 보급률,인구밀도,인구밀도_정규화,하수도_인프라_지수,인프라_등급
경기도,서종면,10076,92.731,39.3,69.0,69.0,108.65837745737672,0.23569103565345104,46.337138207130685,낮음
경기도,단월면,3970,107.775,55.9,65.5,65.5,36.83600092785896,0.07990102016224387,49.535980204032455,낮음
경기도,청운면,3836,96.636,43.4,67.2,67.2,39.69535162879259,0.08610324169149343,46.63722064833831,낮음
경기도,양동면,4655,120.347,54.2,64.2,64.2,38.67981752764921,0.08390044527909744,48.37678008905583,낮음
경기도,지평면,7185,77.693,34.5,73.8,73.8,92.47937394617276,0.20059713693503609,47.290119427387,낮음
경기도,용문면,18599,102.576,61.3,72.9,72.9,181.3192169708314,0.39329976235372904,54.91865995247075,낮음
경기도,개군면,5279,32.344,54.8,68.2,68.2,163.2141973781845,0.3540281395100062,50.610805627902,낮음
강원특별자치도,신북읍,8894,57.19,90.6,95.8,93.2,155.51669872355308,0.33733148461505535,74.62746629692302,보통
강원특별자치도,동면,19229,135.34,91.8,97.4,96.0,142.07920792079207,0.3081842048746707,76.02163684097494,보통
강원특별자치도,동산면,1389,80.82,66.0,81.1,73.4,17.18634001484781,0.037278913710825264,58.81745578274216,낮음
강원특별자치도,신동면,2580,48.16,39.7,53.9,50.1,53.57142857142858,0.11620185922974768,38.12324037184595,매우 낮음
강원특별자치도,남면,1069,73.19,8.5,14.8,12.3,14.605820467276953,0.0316815052189717,9.456336301043795,매우 낮음
강원특별자치도,서면,3644,141.5,27.5,42.3,40.9,25.752650176678443,0.055860108838302065,29.131172021767657,매우 낮음
강원특별자치도,사북면,2434,152.44,15.5,15.5,14.1,15.966937811598006,0.034633906718384344,12.126926781343677,매우 낮음
강원특별자치도,북산면,955,215.0,0.0,0.0,0.0,4.441860465116279,0.009634845630398303,0.0019269691260796605,매우 낮음
강원특별자치도,동내면,18063,35.497,64.3,95.9,93.5,508.8599036538299,1.103768715318179,66.98075374306364,보통
강원특별자치도,남산면,3323,124.03,41.9,61.5,55.6,26.79190518422962,0.058114358301339146,42.151622871660265,낮음
강원특별자치도,교동,3746,0.5,70.9,100.0,100.0,7492.0,16.250907481186363,74.52018149623727,보통
강원특별자치도,조운동,2534,0.32,58.6,100.0,100.0,7918.75,17.176571491810535,71.0153142983621,보통
강원특별자치도,약사명동,5432,0.53,63.3,100.0,100.0,10249.056603773584,22.231242743909057,73.4362485487818,보통
강원특별자치도,근화동,8432,3.32,47.6,100.0,100.0,2539.7590361445787,5.508994810583636,65.38179896211673,보통
강원특별자치도,소양동,8823,7.52,61.2,100.0,100.0,1173.271276595745,2.544944336130655,68.86898886722614,보통
강원특별자치도,후평1동,11105,1.899,60.7,100.0,100.0,5847.8146392838335,12.684502758960063,70.74690055179202,보통
강원특별자치도,후평2동,14709,0.69,63.7,100.0,100.0,21317.391304347828,46.239582731874435,78.35791654637488,보통
강원특별자치도,후평3동,19893,1.28,64.3,100.0,100.0,15541.40625,33.71088562416998,76.03217712483399,보통
강원특별자치도,효자1동,4193,0.69,42.3,100.0,100.0,6076.811594202899,13.181220368124924,65.32624407362498,보통
강원특별자치도,효자2동,12150,1.19,65.7,100.0,100.0,10210.084033613446,22.146707288493086,74.13934145769862,보통
강원특별자치도,효자3동,4378,0.89,62.7,100.0,100.0,4919.101123595506,10.67002899761752,70.94400579952351,보통
강원특별자치도,석사동,33667,3.88,83.9,100.0,100.0,8677.061855670103,18.821426778567286,78.93428535571346,보통
강원특별자치도,퇴계동,47534,4.2,81.2,99.5,99.5,11317.619047619048,24.549063007230338,79.01981260144606,보통
강원특별자치도,강남동,25777,14.72,70.5,99.7,99.7,1751.1548913043478,3.7984324778181957,71.75968649556364,보통
강원특별자치도,신사우동,26790,11.62,47.4,97.7,94.3,2305.507745266781,5.0008800140802245,63.39017600281605,보통
강원특별자치도,문막읍,18470,104.31,80.6,86.8,86.8,177.0683539449717,0.3840792095309258,67.65681584190618,보통
강원특별자치도,소초면,8361,103.102,39.0,42.7,42.7,81.09445015615604,0.17590208311870942,33.085180416623736,매우 낮음
강원특별자치도,호저면,3539,77.1,47.2,47.2,47.2,45.90142671854734,0.09956484768520671,37.779912969537044,매우 낮음
강원특별자치도,지정면,30152,89.94,33.9,95.1,95.1,335.24571936846786,0.7271819499360304,57.8654363899872,낮음
강원특별자치도,부론면,2209,82.72,7.1,18.5,18.5,26.704545454545453,0.05792486619179846,11.39158497323836,매우 낮음
강원특별자치도,귀래면,2116,71.53,5.2,22.1,22.1,29.581993569131832,0.06416634284583708,12.622833268569167,매우 낮음
강원특별자치도,흥업면,10466,59.15,65.9,88.4,88.3,176.93998309382926,0.38380076014155085,64.02676015202832,보통
강원특별자치도,판부면,7231,67.98,21.1,81.6,81.6,106.36952044719034,0.23072627277168334,47.176145254554335,낮음
강원특별자치도,신림면,3643,127.79,14.0,35.7,35.7,28.5077079583692,0.06183610845330193,22.06236722169066,매우 낮음
강원특별자치도,중앙동,2433,2.04,79.2,94.9,94.9,1192.6470588235293,2.586972371950108,71.72739447439002,보통
강원특별자치도,원인동,4025,0.47,80.6,100.0,100.0,8563.829787234043,18.57581494353555,77.8951629887071,보통
강원특별자치도,개운동,12306,1.05,65.6,100.0,100.0,11720.0,25.421868083222662,74.76437361664452,보통
강원특별자치도,명륜1동,7964,0.92,56.7,100.0,100.0,8656.521739130434,18.776873183594123,70.76537463671883,보통
강원특별자치도,명륜2동,18853,0.95,73.0,100.0,100.0,19845.263157894737,43.04638754921833,80.50927750984367,높음
강원특별자치도,단구동,43398,3.9,73.8,100.0,100.0,11127.692307692309,24.137092655020943,76.96741853100418,보통
강원특별자치도,일산동,8522,0.8,94.2,100.0,100.0,10652.5,23.10635236830456,82.88127047366092,높음
강원특별자치도,학성동,4403,0.59,90.8,100.0,100.0,7462.7118644067805,16.187378546079337,80.47747570921587,높음
강원특별자치도,단계동,28316,3.66,82.3,100.0,95.8,7736.6120218579235,16.781495753476683,77.20629915069533,보통
강원특별자치도,우산동,13823,7.41,69.8,100.0,100.0,1865.4520917678813,4.046354692192394,71.74927093843847,보통
강원특별자치도,태장1동,12522,3.93,75.4,100.0,100.0,3186.259541984733,6.911319944986804,74.00226398899737,보통
강원특별자치도,태장2동,24200,8.03,73.6,100.0,100.0,3013.6986301369866,6.537017834294481,73.3874035668589,보통
강원특별자치도,봉산동,7491,7.26,72.9,95.9,95.9,1031.8181818181818,2.2381182341341703,70.26762364682685,보통
강원특별자치도,행구동,8790,13.55,82.6,99.0,99.0,648.7084870848709,1.40711446955107,74.56142289391022,보통
강원특별자치도,무실동,35636,9.1,84.1,100.0,100.0,3916.043956043956,8.494296318997513,76.9288592637995,보통
강원특별자치도,반곡관설동,47410,21.003,85.8,100.0,100.0,2257.296576679522,4.896305102137962,76.71926102042758,보통
강원특별자치도,주문진읍,16009,60.55,36.6,90.5,90.5,264.39306358381504,0.5734953570432464,56.34469907140865,낮음
강원특별자치도,성산면,3883,80.18,59.0,63.7,63.7,48.428535794462455,0.10504640344969722,49.57100928068994,낮음
강원특별자치도,왕산면,1724,245.71,24.8,26.6,26.6,7.01640144886248,0.015219286011255488,20.743043857202252,매우 낮음
강원특별자치도,구정면,4700,42.81,60.5,60.5,60.5,109.78743284279372,0.2381400712393489,48.44762801424787,낮음
강원특별자치도,강동면,4492,112.8,17.4,24.9,24.9,39.822695035461,0.08637946244964981,17.68727589248993,매우 낮음
강원특별자치도,옥계면,3739,148.85,55.2,57.6,57.6,25.11924756466241,0.05448619436336689,45.37089723887268,낮음
강원특별자치도,사천면,5521,70.878,58.7,72.8,72.8,77.89441011315218,0.16896087187005118,54.04379217437401,낮음
강원특별자치도,연곡면,6981,201.55,37.4,79.0,79.0,34.63656660878194,0.07513022416247521,50.735026044832495,낮음
강원특별자치도,홍제동,14851,3.86,98.0,98.0,98.0,3847.4093264248704,8.345420849704233,80.06908416994085,높음
강원특별자치도,중앙동,4489,0.99,99.9,99.9,99.9,4534.343434343435,9.835450565862253,81.88709011317245,높음
강원특별자치도,옥천동,3227,0.58,99.9,99.9,99.9,5563.793103448276,12.068431255819634,82.33368625116393,높음
강원특별자치도,교1동,25410,2.73,100.0,100.0,100.0,9307.692307692309,20.18932815745565,84.03786563149113,높음
강원특별자치도,교2동,7394,2.57,99.2,99.5,99.5,2877.0428015564203,6.2405974889891365,80.75811949779784,높음
강원특별자치도,포남1동,10956,1.28,100.0,100.0,100.0,8559.375,18.566152058432934,83.71323041168658,높음
강원특별자치도,포남2동,12283,2.58,99.5,99.5,99.5,4760.852713178295,10.326772153419054,81.6653544306838,높음
강원특별자치도,초당동,4543,2.89,93.5,100.0,100.0,1571.9723183391002,3.4097673129090706,78.73195346258181,보통
강원특별자치도,송정동,9790,3.49,99.9,99.9,99.9,2805.157593123209,6.084671184729404,81.13693423694588,높음
강원특별자치도,내곡동,16439,4.96,99.6,99.6,99.6,3314.314516129032,7.189084165131588,81.11781683302631,높음
강원특별자치도,강남동,17169,16.08,98.7,99.2,99.2,1067.723880597015,2.3160013346283193,79.67320026692568,보통
강원특별자치도,성덕동,27875,11.4,99.8,99.8,99.8,2445.175438596491,5.303833399346084,80.90076667986922,높음
강원특별자치도,경포동,11343,24.089,90.8,98.8,98.8,470.8788243596663,1.0213839041002057,76.84427678082004,보통
강원특별자치도,천곡동,30334,10.39,99.8,99.8,99.8,2919.53801732435,6.332773919827054,81.10655478396541,높음
강원특별자치도,송정동,3694,5.29,88.2,100.0,100.0,698.2986767485822,1.5146806180026795,76.76293612360054,보통
강원특별자치도,북삼동,19879,16.76,100.0,100.0,100.0,1186.0978520286394,2.57276647850391,80.51455329570078,높음
강원특별자치도,부곡동,4845,5.16,98.3,98.3,98.3,938.953488372093,2.036685300143097,79.04733706002862,보통
강원특별자치도,동호동,5103,2.86,100.0,100.0,100.0,1784.2657342657344,3.8702532527233724,80.77405065054468,높음
강원특별자치도,발한동,3281,1.15,100.0,100.0,100.0,2853.04347826087,6.18854052389476,81.23770810477895,높음
강원특별자치도,묵호동,2942,3.38,93.6,100.0,100.0,870.4142011834319,1.888016638246488,78.4576033276493,보통
강원특별자치도,북평동,13543,19.17,98.1,98.1,98.1,706.4684402712571,1.5324016632709871,78.7864803326542,보통
강원특별자치도,망상동,3350,25.798,77.6,77.6,77.6,129.8550275215133,0.28166871839549146,62.136333743679096,보통
강원특별자치도,삼화동,2626,90.35,88.6,88.6,88.6,29.06474820143885,0.0630443852089643,70.8926088770418,보통
강원특별자치도,황지동,7261,8.75,70.1,98.5,98.5,829.8285714285714,1.799982293050022,70.63999645861,보통
강원특별자치도,황연동,3905,38.75,0.0,79.1,79.1,100.7741935483871,0.2185894415170858,39.593717888303416,매우 낮음
강원특별자치도,삼수동,5116,113.93,79.6,79.6,79.6,44.90476608443781,0.09740298973605369,63.69948059794721,보통
강원특별자치도,상장동,12078,9.735,0.0,83.9,83.9,1240.677966101695,2.6911562788394443,42.48823125576789,낮음
강원특별자치도,문곡소도동,3478,71.84,70.5,70.5,70.5,48.41314031180401,0.10501300908713573,56.42100260181743,낮음
강원특별자치도,장성동,3059,11.84,78.1,78.1,78.1,258.3614864864865,0.5604122548843665,62.59208245097686,보통
강원특별자치도,구문소동,2270,27.51,0.0,71.1,71.1,82.51544892766266,0.17898437350400487,35.5857968747008,매우 낮음
강원특별자치도,철암동,1866,21.083,0.0,67.5,67.5,88.50732817910165,0.19198136701088891,33.78839627340218,매우 낮음
강원특별자치도,영랑동,4529,7.633,98.5,98.5,98.5,593.3446875409406,1.2870247759852187,79.05740495519704,보통
강원특별자치도,동명동,4816,0.8,0.0,100.0,100.0,6020.0,13.057990261177512,52.6115980522355,낮음
강원특별자치도,금호동,5840,1.427,0.0,100.0,100.0,4092.50175192712,8.877051166198711,51.77541023323974,낮음
강원특별자치도,교동,9255,2.75,0.0,100.0,100.0,3365.454545454545,7.300012072920438,51.46000241458409,낮음
강원특별자치도,노학동,21087,20.307,0.0,99.8,99.8,1038.4104003545576,2.2524174244078496,50.35048348488157,낮음
강원특별자치도,조양동,29687,6.015,0.0,100.0,100.0,4935.49459684123,10.705588102931397,52.14111762058628,낮음
강원특별자치도,청호동,5085,0.61,0.0,98.5,98.5,8336.065573770493,18.081771275553525,52.86635425511071,낮음
강원특별자치도,대포동,3119,66.212,0.0,99.4,99.4,47.106264725427415,0.10217826345931577,49.72043565269187,낮음
강원특별자치도,도계읍,9497,163.419,97.3,97.4,96.8,58.1144175401881,0.12605606283617604,77.79521121256722,보통
강원특별자치도,원덕읍,4923,178.07,90.7,90.7,89.9,27.64643117874993,0.059967911808709445,72.41199358236175,보통
강원특별자치도,근덕면,4897,132.9,77.8,77.8,77.2,36.84725357411588,0.07992542829268164,62.13598508565854,보통
강원특별자치도,하장면,1236,205.471,27.8,27.8,0.0,6.01544743540451,0.013048115287066002,16.682609623057413,매우 낮음
강원특별자치도,노곡면,688,144.71,0.0,0.0,0.0,4.754336258724345,0.010312637303120537,0.0020625274606241076,매우 낮음
강원특별자치도,미로면,1798,99.31,28.8,35.2,0.0,18.10492397543047,0.03927141544028743,19.20785428308806,매우 낮음
강원특별자치도,가곡면,670,152.41,60.6,60.6,0.0,4.396037005445837,0.009535449901144135,36.36190708998023,매우 낮음
강원특별자치도,신기면,633,55.494,0.0,33.6,0.0,11.406638555519516,0.0247421553439777,10.084948431068796,매우 낮음
강원특별자치도,남양동,7017,19.173,77.2,99.5,99.5,365.9834141761853,0.7938551259244391,73.06877102518489,보통
강원특별자치도,교동,15899,8.661,97.3,97.3,97.0,1835.7002655582496,3.9818199651329893,78.5763639930266,보통
강원특별자치도,정라동,8663,3.776,97.6,97.6,97.6,2294.2266949152545,4.976410272281871,79.07528205445637,보통
강원특별자치도,성내동,7581,24.443,98.2,98.2,98.2,310.15014523585484,0.6727471056466086,78.69454942112932,보통
강원특별자치도,홍천읍,34134,107.673,94.0,95.0,90.3,317.0154077623917,0.6876385560140413,74.89752771120281,보통
강원특별자치도,화촌면,4515,211.5,68.4,68.4,65.3,21.347517730496453,0.04630493000417557,54.109260986000834,낮음
강원특별자치도,두촌면,2398,140.9,21.3,30.7,29.5,17.01916252661462,0.03691628879168288,21.507383257758338,매우 낮음
강원특별자치도,내촌면,2364,146.8,43.7,43.7,42.0,16.103542234332423,0.03493021555919826,34.62698604311184,매우 낮음
강원특별자치도,서석면,3735,224.8,47.7,47.7,45.7,16.614768683274022,0.03603911755114772,37.76720782351023,매우 낮음
강원특별자치도,영귀미면,4052,149.7,70.6,70.6,67.6,27.06746826987308,0.05871208256856046,55.89174241651371,낮음
강원특별자치도,남면,6197,120.4,53.8,81.6,77.6,51.470099667774086,0.11164386382120098,56.162328772764226,낮음
강원특별자치도,서면,3739,123.4,57.2,73.2,64.2,30.299837925445704,0.06572342002420714,51.97314468400485,낮음
강원특별자치도,북방면,3917,146.5,72.7,72.7,70.1,26.737201365187712,0.057995700172385915,57.65159914003448,낮음
강원특별자치도,내면,3248,448.9,44.1,54.3,52.1,7.23546446870127,0.0156944559082055,39.94313889118164,매우 낮음
강원특별자치도,횡성읍,21508,72.474,74.4,92.7,92.3,296.76849628832406,0.6437209525510349,68.71874419051021,보통
강원특별자치도,우천면,4587,94.794,65.2,70.0,69.5,48.38913855307298,0.10496094683933493,54.48099218936787,낮음
강원특별자치도,안흥면,3167,96.434,39.8,43.5,22.3,32.84111412987121,0.07123570572659094,29.464247141145318,매우 낮음
강원특별자치도,둔내면,5924,127.944,67.7,68.5,68.2,46.3015069092728,0.1004326621759348,54.52008653243519,낮음
강원특별자치도,갑천면,2430,123.564,41.4,43.0,39.0,19.665922113236867,0.04265737864314327,33.128531475728636,매우 낮음
강원특별자치도,청일면,2397,133.89,31.5,32.8,29.7,17.902755993726196,0.038832892593739864,25.237766578518748,매우 낮음
강원특별자치도,공근면,3507,129.204,47.7,66.2,66.2,27.143122503947243,0.058876184271510174,47.42177523685431,낮음
강원특별자치도,서원면,2115,123.364,33.2,34.2,34.2,17.144385720307383,0.037187910592964224,27.067437582118593,매우 낮음
강원특별자치도,강림면,1767,96.334,18.6,35.8,34.9,18.34243361637636,0.03978659792839494,23.30795731958568,매우 낮음
강원특별자치도,영월읍,20703,172.301,92.6,96.3,96.3,120.15600605916391,0.26063055763165255,75.98212611152633,보통
강원특별자치도,상동읍,1029,139.54,60.9,78.3,78.3,7.374229611580909,0.015995451570051552,57.423199090314014,낮음
강원특별자치도,산솔면,1390,124.76,41.6,57.5,57.5,11.14139147162552,0.024166807530307678,41.23483336150606,낮음
강원특별자치도,김삿갓면,1769,171.42,14.3,23.8,23.8,10.319682650799209,0.02238443779943166,16.194476887559887,매우 낮음
강원특별자치도,북면,2036,111.3,65.6,68.9,68.9,18.29290206648697,0.03967915897555828,54.137935831795104,낮음
강원특별자치도,남면,2132,82.18,28.6,32.6,32.6,25.94305183743003,0.056273109341924366,24.891254621868384,매우 낮음
강원특별자치도,한반도면,2755,69.85,55.4,58.0,58.0,39.44166070150322,0.08555296035297288,45.63711059207059,낮음
강원특별자치도,주천면,3791,102.54,73.1,75.1,75.1,36.970938170470056,0.08019371272036444,59.496038742544066,낮음
강원특별자치도,무릉도원면,2070,153.517,71.0,71.0,71.0,13.483848694281416,0.029247834706497982,56.805849566941305,낮음
강원특별자치도,평창읍,8419,161.4,49.9,84.9,83.8,52.16232961586121,0.11314538075153605,57.22262907615031,낮음
강원특별자치도,미탄면,1633,110.0,80.2,89.3,88.2,14.845454545454546,0.03220129582679383,68.49644025916535,보통
강원특별자치도,방림면,2617,121.0,73.7,73.7,73.1,21.62809917355372,0.04691353959734981,58.84938270791947,낮음
강원특별자치도,대화면,5112,166.5,94.4,94.4,93.6,30.7027027027027,0.06659727456540206,75.37331945491307,보통
강원특별자치도,봉평면,5759,217.4,62.4,63.3,62.2,26.490340386384545,0.05746023368449946,50.16149204673689,낮음
강원특별자치도,용평면,3117,135.471,24.4,71.5,70.9,23.0086143897956,0.049908017047365395,42.959981603409474,낮음
강원특별자치도,진부면,8634,331.0,92.0,94.5,93.9,26.084592145015105,0.056580124617341306,74.74131602492346,보통
강원특별자치도,대관령면,5946,221.487,92.3,94.0,93.6,26.845819393463277,0.05823130368657373,74.62164626073731,보통
강원특별자치도,정선읍,9988,213.731,91.1,92.1,92.1,46.73163930361061,0.10136566294275874,73.40027313258855,보통
강원특별자치도,고한읍,4256,52.73,93.3,93.3,93.3,80.71306656552248,0.1750748234488978,74.67501496468978,보통
강원특별자치도,사북읍,4400,46.68,94.5,94.5,94.5,94.25878320479865,0.20445685599978458,75.64089137119996,보통
강원특별자치도,신동읍,3308,119.87,76.9,77.6,77.6,27.59656294318845,0.05985974255051943,61.88197194851009,보통
강원특별자치도,남면,3171,130.99,79.0,79.0,79.0,24.20795480571036,0.052509507989367314,63.21050190159788,보통
강원특별자치도,북평면,2499,140.77,36.6,66.3,66.3,17.75236200895077,0.03850667279497953,44.13770133455899,낮음
강원특별자치도,임계면,3403,243.63,59.2,59.2,59.2,13.96790214669786,0.030297795714395535,47.36605955914288,낮음
강원특별자치도,화암면,1555,135.11,57.0,57.0,57.0,11.50914070017023,0.02496449288660209,45.604992898577315,낮음
강원특별자치도,여량면,1915,136.27,79.4,86.5,86.5,14.052983048359872,0.030482344814946157,67.07609646896299,보통
강원특별자치도,철원읍,4590,99.76,69.9,92.7,84.6,46.01042502004811,0.09980127605056915,65.71996025521011,보통
강원특별자치도,김화읍,2457,87.98,75.8,75.8,43.2,27.926801545805866,0.060576063556639546,54.13211521271133,낮음
강원특별자치도,갈말읍,13614,171.49,83.5,83.5,71.9,79.38655315178727,0.1721974813828055,64.51443949627657,보통
강원특별자치도,동송읍,14645,127.49,72.9,85.3,76.2,114.87175464742332,0.24916848064292796,62.74983369612859,보통
강원특별자치도,서면,4977,74.33,81.3,92.5,81.0,66.9581595587246,0.14523903578475014,68.36904780715696,보통
강원특별자치도,근남면,1903,129.13,92.4,92.4,0.0,14.73708665685743,0.03196623489092581,55.44639324697819,낮음
강원특별자치도,근북면,101,23.73,100.0,100.0,0.0,4.256215760640539,0.00923216344716186,60.00184643268943,보통
강원특별자치도,근동면,0,19.71,0.0,0.0,0.0,0.0,0.0,0.0,매우 낮음
강원특별자치도,원동면,0,61.3,0.0,0.0,0.0,0.0,0.0,0.0,매우 낮음
강원특별자치도,원남면,0,77.99,0.0,0.0,0.0,0.0,0.0,0.0,매우 낮음
강원특별자치도,임남면,0,17.22,0.0,0.0,0.0,0.0,0.0,0.0,매우 낮음
강원특별자치도,화천읍,8214,291.923,91.8,98.6,98.4,28.1375568214906,0.06103321311434437,76.81220664262287,보통
강원특별자치도,간동면,2623,128.17,34.5,52.6,50.7,20.4650074120309,0.04439067566133307,36.27887813513226,매우 낮음
강원특별자치도,하남면,2876,118.589,19.7,46.0,44.4,24.25182774119016,0.05260467283392287,28.60052093456678,매우 낮음
강원특별자치도,상서면,3696,219.26,72.7,86.5,85.6,16.856699808446592,0.036563890686758874,64.88731277813734,보통
강원특별자치도,사내면,5866,151.153,29.5,56.1,55.8,38.80835974145403,0.08417926637145849,36.8568358532743,매우 낮음
강원특별자치도,양구읍,13903,162.855,82.2,93.9,93.9,85.37042154063431,0.18517709851664813,71.64703541970333,보통
강원특별자치도,국토정중앙면,3261,135.955,83.1,89.4,87.1,23.98587768011474,0.05202780019148394,69.1804055600383,보통
강원특별자치도,동면,1937,142.747,96.2,96.2,94.4,13.569462055244593,0.029433538765249446,76.60588670775304,보통
강원특별자치도,방산면,1184,162.182,76.8,76.8,76.8,7.300440246143222,0.01583539495622036,61.443167078991245,보통
강원특별자치도,해안면,1190,58.253,74.5,88.2,85.8,20.428132456697508,0.04431069014511633,65.97886213802902,보통
강원특별자치도,인제읍,10734,316.04,82.3,86.4,86.4,33.96405518288824,0.07367147870568941,67.90473429574114,보통
강원특별자치도,남면,3655,243.44,51.8,82.8,82.8,15.013966480446928,0.03256681529623282,56.946513363059246,낮음
강원특별자치도,북면,8123,348.664,74.4,84.5,84.5,23.297501319321757,0.05053464208263683,64.58010692841654,보통
강원특별자치도,기린면,5035,277.18,67.2,75.3,75.3,18.16509127642687,0.03940192441544563,57.81788038488309,낮음
강원특별자치도,서화면,2965,263.664,79.7,87.4,87.4,11.24537289884095,0.024392353786773197,67.61487847075736,보통
강원특별자치도,상남면,2051,197.21,83.1,85.1,85.1,10.400081131788449,0.02255883025487534,67.48451176605097,보통
강원특별자치도,간성읍,7366,180.372,88.4,88.4,86.2,40.83782405251369,0.08858138019358879,70.29771627603871,보통
강원특별자치도,거진읍,6200,76.771,82.5,95.4,94.4,80.75966185148037,0.17517589334761124,72.28503517866952,보통
강원특별자치도,현내면,2339,90.967,77.4,98.2,87.5,25.71262106038453,0.05577328162721744,70.19115465632545,보통
강원특별자치도,죽왕면,3537,50.187,66.2,86.5,80.3,70.47641819594716,0.1528704954228159,61.900574099084565,보통
강원특별자치도,토성면,9675,120.557,53.0,84.2,80.6,80.25249467057077,0.17407579631952047,57.31481515926391,낮음
강원특별자치도,수동면,0,141.913,0.0,0.0,0.0,0.0,0.0,0.0,매우 낮음
강원특별자치도,양양읍,12848,32.232,97.4,97.4,92.7,398.61007694216926,0.864625664903333,77.15292513298067,보통
강원특별자치도,서면,2740,268.575,73.1,73.1,61.1,10.201991994787305,0.02212915483597069,56.084425830967184,낮음
강원특별자치도,손양면,2280,47.305,82.9,82.9,69.4,48.19786491914174,0.10454605493749204,63.6409092109875,보통
강원특별자치도,현북면,2548,164.579,77.7,77.7,66.3,15.481926612751325,0.03358186826139065,59.88671637365228,낮음
강원특별자치도,현남면,3103,64.304,84.5,84.5,83.3,48.25516297586464,0.10467034023095916,67.38093406804619,보통
강원특별자치도,강현면,4557,52.782,86.6,86.6,78.9,86.33625099465728,0.1872720805107661,67.77745441610215,보통
충청북도,낭성면,2120,59.467,16.1,21.3,21.3,35.65002438327139,0.07732851681187686,15.495465703362376,매우 낮음
충청북도,미원면,4759,129.545,40.7,56.5,46.8,36.73626925006755,0.07968469204308587,38.53593693840861,매우 낮음
충청북도,가덕면,3807,49.786,65.8,82.0,82.0,76.46727995822118,0.1658652818925559,60.7731730563785,보통
충청북도,남일면,6586,35.166,31.2,31.6,31.6,187.2831712449525,0.40623618375399173,25.241247236750798,매우 낮음
충청북도,문의면,3707,93.287,69.0,89.4,85.5,39.737584014921694,0.0861948480182011,64.63723896960364,보통
충청북도,중앙동,6739,1.782,97.4,100.0,100.0,3781.705948372615,8.202903562207087,80.86058071244142,높음
충청북도,성안동,6596,1.157,74.7,100.0,100.0,5700.9507346586,12.365940061897803,74.88318801237956,보통
충청북도,탑대성동,11491,0.779,93.1,100.0,100.0,14750.962772785622,31.99633359302769,84.32926671860554,높음
충청북도,영운동,10292,0.807,86.5,100.0,100.0,12753.407682775713,27.66343410606507,81.48268682121302,높음
충청북도,금천동,29898,1.478,78.2,100.0,100.0,20228.68741542625,43.87807363239868,82.23561472647974,높음
충청북도,용담·명암·산성동,12948,8.537,92.2,97.7,97.7,1516.6920463863182,3.289858799155803,77.16797175983116,보통
충청북도,용암1동,58506,8.666,88.2,99.6,99.6,6751.211631663974,14.644062414853241,79.18881248297063,보통
충청북도,용암2동,44718,13.833,73.0,99.7,99.7,3232.704402515724,7.012063555700331,73.15241271114007,보통
충청북도,남이면,10177,56.58,57.4,57.4,57.4,179.86921173559563,0.3901545540081534,45.99803091080163,낮음
충청북도,현도면,3332,43.566,0.9,4.0,4.0,76.48166001009962,0.16589647368281898,2.3031792947365637,매우 낮음
충청북도,사직1동,4438,1.34,77.2,100.0,100.0,3311.9402985074626,7.183934246430529,74.5967868492861,보통
충청북도,사직2동,12819,0.879,77.8,100.0,100.0,14583.617747440274,31.63334526890542,79.66666905378109,보통
충청북도,사창동,15877,1.043,79.6,100.0,100.0,15222.435282837969,33.01900526157859,80.48380105231571,높음
충청북도,모충동,17400,1.591,83.1,100.0,100.0,10936.5179132621,23.72241601371593,79.67448320274318,보통
충청북도,산남동,25712,1.841,87.2,99.5,99.5,13966.322650733297,30.294369627531275,81.96887392550624,높음
충청북도,분평동,28931,7.792,56.8,97.9,97.9,3712.9106776180697,8.053679646006437,67.60073592920128,보통
충청북도,수곡1동,13002,1.41,84.6,100.0,100.0,9221.27659574468,20.001883718082752,79.38037674361655,보통
충청북도,수곡2동,15308,0.498,100.0,100.0,100.0,30738.95582329317,66.67591125902459,93.33518225180492,높음
충청북도,성화·개신·죽림동,43248,6.134,75.0,99.7,99.7,7050.53798500163,15.2933316186401,75.40866632372801,보통
충청북도,오송읍,31952,40.751,72.8,80.5,80.5,784.0789183087533,1.700746657686096,62.430149331537216,보통
충청북도,강내면,10941,30.191,77.1,93.6,92.7,362.3927660561095,0.7860666461597772,69.90721332923195,보통
충청북도,옥산면,18012,66.226,73.4,91.3,91.3,271.9777730800592,0.5899473608199601,67.787989472164,보통
충청북도,운천·신봉동,14733,2.121,85.4,100.0,100.0,6946.251768033946,15.067124242304708,78.63342484846095,보통
충청북도,복대1동,50667,2.741,81.9,100.0,100.0,18484.859540313755,40.09553419545701,82.5891068390914,높음
충청북도,복대2동,16687,1.145,82.6,100.0,100.0,14573.799126637554,31.612047685048257,81.10240953700965,높음
충청북도,가경동,54943,3.339,68.6,98.7,98.7,16454.926624737946,35.69240392262768,77.06848078452555,보통
충청북도,봉명1동,10191,0.78,96.8,100.0,100.0,13065.384615384615,28.340143698709433,84.70802873974188,높음
충청북도,봉명2·송정동,24507,4.575,100.0,100.0,100.0,5356.7213114754095,11.619271547689024,82.32385430953781,높음
충청북도,강서1동,31302,30.344,57.4,88.5,88.5,1031.571315581334,2.2375827562410517,61.91751655124821,보통
