시도명,시군구명,읍면동명,아동인구수,고령자인구수,총인구,외국인,장애인인구수,행정동코드,아동인구수_pct,고령자인구수_pct,외국인_pct,장애인_pct,사회취약지수
전라북도,순창군,금과면,41,723,1562,21,2802,4577034000,2.6248399487836105,46.28681177976953,1.3444302176696543,0.10648502141101393,69.79672697670817
전라북도,순창군,팔덕면,77,576,1261,15,2802,4577035000,6.106264869151467,45.67803330689929,1.189532117367169,0.10648502141101393,74.17115163951031
전라북도,순창군,복흥면,133,808,1937,71,2802,4577037000,6.866288074341766,41.713990707279294,3.6654620547237995,0.10648502141101393,69.2801698698481
전라북도,순창군,쌍치면,82,803,1762,49,2802,4577036000,4.6538024971623155,45.57321225879682,2.7809307604994324,0.10648502141101393,72.6391884985149
전라북도,순창군,구림면,61,1019,2011,18,2802,4577040000,3.0333167578319244,50.67130780706116,0.8950770760815515,0.10648502141101393,78.7282164528367
전라북도,고창군,고창읍,2408,5281,20582,631,5274,4579025000,11.699543290253619,25.658342240792926,3.0657856379360604,0.20042898034321466,45.62306924172996
전라북도,고창군,고수면,74,1018,2236,135,5274,4579031000,3.309481216457961,45.52772808586762,6.037567084078712,0.20042898034321466,72.69657281965104
전라북도,고창군,아산면,84,1078,2371,179,5274,4579032000,3.5428089413749477,45.46604808097849,7.549557148882329,0.20042898034321466,73.9396434403518
전라북도,고창군,무장면,155,1241,3037,492,5274,4579033000,5.103720777082647,40.86269344748107,16.20019756338492,0.20042898034321466,73.12158150901264
전라북도,고창군,공음면,70,1080,2448,383,5274,4579034000,2.8594771241830066,44.11764705882353,15.645424836601308,0.20042898034321466,75.4638724192104
전라북도,고창군,상하면,81,974,2183,123,5274,4579035000,3.710490151168117,44.617498854786994,5.634448007329363,0.20042898034321466,71.3096809417856
전라북도,고창군,해리면,82,1257,2427,142,5274,4579036000,3.378656777915121,51.79233621755254,5.8508446641944785,0.20042898034321466,84.91731903019176
전라북도,고창군,성송면,43,815,1615,108,5274,4579037000,2.6625386996904026,50.464396284829725,6.687306501547988,0.20042898034321466,81.70423730746616
전라북도,고창군,대산면,88,1363,2970,310,5274,4579038000,2.9629629629629632,45.89225589225589,10.437710437710438,0.20042898034321466,75.70778360040023
전라북도,고창군,심원면,96,946,2229,117,5274,4579039000,4.306864064602961,42.44055630327501,5.248990578734858,0.20042898034321466,67.77923979195836
전라북도,고창군,흥덕면,143,1250,2957,301,5274,4579040000,4.8359824146094015,42.27257355427799,10.179235711870138,0.20042898034321466,71.52035004983107
전라북도,고창군,성내면,59,885,1869,210,5274,4579041000,3.156768325307651,47.351524879614765,11.235955056179774,0.20042898034321466,79.39128613128142
전라북도,고창군,신림면,66,930,1916,61,5274,4579042000,3.4446764091858038,48.53862212943633,3.1837160751565765,0.20042898034321466,76.93726605770404
전라북도,고창군,부안면,150,1181,2531,151,5274,4579043000,5.926511260371395,46.66139865665745,5.966021335440538,0.20042898034321466,79.12061147419747
전라북도,부안군,부안읍,2322,5048,19766,549,4856,4580025000,11.7474451077608,25.5388040068805,2.7774967115248406,0.18454363453671796,45.24385745248113
전라북도,부안군,주산면,50,847,1608,37,4856,4580031000,3.109452736318408,52.67412935323384,2.300995024875622,0.18454363453671796,83.85462461440714
전라북도,부안군,동진면,72,1164,2317,46,4856,4580032000,3.107466551575313,50.23737591713423,1.985325852395339,0.18454363453671796,78.88896819997042
전라북도,부안군,행안면,95,917,2073,100,4856,4580033000,4.582730342498794,44.23540762180414,4.82392667631452,0.18454363453671796,71.41913820387364
전라북도,부안군,계화면,94,1398,2734,82,4856,4580034000,3.4381858083394294,51.133869787856625,2.9992684711046085,0.18454363453671796,81.83692226739727
전라북도,부안군,보안면,53,1110,2176,135,4856,4580035000,2.4356617647058822,51.01102941176471,6.204044117647059,0.18454363453671796,82.05162717215387
전라북도,부안군,변산면,205,1447,4077,335,4856,4580036000,5.028207014961982,35.49178317390238,8.2168260976208,0.18454363453671796,57.28248421097039
전라북도,부안군,진서면,85,922,2059,91,4856,4580037000,4.12821758135017,44.77901894123361,4.419621175327829,0.18454363453671796,71.4778643932991
전라북도,부안군,백산면,55,1132,2179,56,4856,4580038000,2.524093620927031,51.95043597980725,2.569986232216613,0.18454363453671796,81.66459962360062
전라북도,부안군,상서면,58,928,1911,41,4856,4580039000,3.0350601779173205,48.56096284667713,2.1454735740450026,0.18454363453671796,75.60270905062714
전라북도,부안군,하서면,67,1115,2170,42,4856,4580040000,3.087557603686636,51.382488479262676,1.935483870967742,0.18454363453671796,81.05962525932154
전라북도,부안군,줄포면,93,1031,2288,89,4856,4580041000,4.064685314685314,45.06118881118881,3.88986013986014,0.18454363453671796,71.58062639924955
전라북도,부안군,위도면,32,478,1005,69,4856,4580042000,3.1840796019900495,47.56218905472637,6.865671641791045,0.18454363453671796,76.96691699459852
전라남도,목포시,용당1동,577,3324,9267,217,13454,4611051000,6.2263947340023735,35.869213337649725,2.3416423869644976,0.5112953169392511,56.88957764210066
전라남도,목포시,용당2동,209,1748,4481,152,13454,4611052000,4.664137469314885,39.00914974336086,3.3920999776835528,0.5112953169392511,61.16137875610249
전라남도,목포시,연동,192,1518,3863,103,13454,4611053500,4.97023039088791,39.29588402795755,2.6663215117784107,0.5112953169392511,61.74681284425294
전라남도,목포시,산정동,959,1946,8814,141,13454,4611054500,10.88041751758566,22.07851145904243,1.5997277059223962,0.5112953169392511,37.05598524680703
전라남도,목포시,연산동,1917,1205,10198,179,13454,4611055400,18.797803490880565,11.816042361247304,1.7552461266915083,0.5112953169392511,30.00309174459816
전라남도,목포시,원산동,1198,2435,11758,298,13454,4611055800,10.188807620343596,20.709304303452967,2.5344446334410615,0.5112953169392511,33.86615014004436
전라남도,목포시,대성동,575,1037,4676,134,13454,4611056500,12.29683490162532,22.177074422583402,2.8656971770744226,0.5112953169392511,40.37646917735783
전라남도,목포시,목원동,258,2477,6178,139,13454,4611059500,4.1761087730657165,40.09388151505341,2.2499190676594365,0.5112953169392511,61.74179309101786
전라남도,목포시,동명동,225,1835,4778,379,13454,4611064000,4.709083298451235,38.40519045625785,7.932189200502303,0.5112953169392511,63.00982827809637
전라남도,목포시,삼학동,527,1612,5709,271,13454,4611064500,9.231038710807498,28.236118409528814,4.746890874058504,0.5112953169392511,48.44151628225541
전라남도,목포시,만호동,65,1150,2387,64,13454,4611065500,2.7230833682446587,48.17762882279011,2.6811897779639713,0.5112953169392511,75.43963792629683
전라남도,목포시,유달동,178,1320,5798,593,13454,4611066000,3.0700241462573303,22.76647119696447,10.227664711969645,0.5112953169392511,31.307322816660506
